"","total_splits","season","num_teams","rank","games_played","ground_outs","air_outs","runs","doubles","triples","home_runs","strike_outs","base_on_balls","intentional_walks","hits","hit_by_pitch","avg","at_bats","obp","slg","ops","caught_stealing","stolen_bases","stolen_base_percentage","ground_into_double_play","number_of_pitches","plate_appearances","total_bases","rbi","left_on_base","sac_bunts","sac_flies","babip","ground_outs_to_airouts","catchers_interference","at_bats_per_home_run","team_id","team_name","team_link","player_id","player_full_name","player_link","player_first_name","player_last_name","league_id","league_name","league_link","sport_id","sport_link","sport_abbreviation","position_code","position_name","position_type","position_abbreviation","player_pool","type_display_name","group_display_name"
"380",450,"2024",1,379,26,22,18,6,0,0,0,17,3,0,11,4,".164",67,".240",".164",".404",2,2,".500",0,278,75,11,7,26,0,1,".216","1.22",0,"-.--",523,"Piratas de Campeche","/api/v1/teams/523",802394,"Carlos Villegas","/api/v1/people/802394","Carlos","Villegas",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","5","Third Base","Infielder","3B","ALL","season","hitting"
"381",450,"2024",1,381,14,8,9,7,1,0,2,9,4,0,5,2,".161",31,".297",".387",".684",0,0,".---",0,165,37,12,5,23,0,0,".150","0.89",0,"15.50",532,"Diablos Rojos del Mexico","/api/v1/teams/532",510612,"Francisco Cordoba","/api/v1/people/510612","Francisco","Cordoba",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","2","Catcher","Catcher","C","ALL","season","hitting"
"382",450,"2024",1,382,7,4,4,3,1,0,0,13,3,1,4,0,".160",25,".250",".200",".450",0,0,".---",1,104,28,5,1,13,0,0,".333","1.00",0,"-.--",520,"Pericos de Puebla","/api/v1/teams/520",621445,"Courtney Hawkins","/api/v1/people/621445","Courtney","Hawkins",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","10","Designated Hitter","Hitter","DH","ALL","season","hitting"
"383",450,"2024",1,383,30,15,20,3,2,0,1,20,4,0,10,3,".159",63,".243",".238",".481",0,1,"1.000",1,268,72,15,5,26,2,0,".214","0.75",0,"63.00",520,"Pericos de Puebla","/api/v1/teams/520",666128,"Mario Feliciano","/api/v1/people/666128","Mario","Feliciano",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","2","Catcher","Catcher","C","ALL","season","hitting"
"384",450,"2024",1,384,10,14,10,3,1,0,0,8,0,0,6,0,".158",38,".158",".184",".342",0,1,"1.000",0,153,38,7,2,23,0,0,".200","1.40",0,"-.--",569,"Tigres de Quintana Roo","/api/v1/teams/569",573087,"Noah Perio","/api/v1/people/573087","Noah","Perio",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","3","First Base","Infielder","1B","ALL","season","hitting"
"385",450,"2024",1,385,3,4,6,2,1,0,0,1,2,0,2,0,".154",13,".267",".231",".498",0,0,".---",0,66,15,3,0,8,0,0,".167","0.67",0,"-.--",575,"Dorados de Chihuahua","/api/v1/teams/575",666137,"Khalil Lee","/api/v1/people/666137","Khalil","Lee",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","8","Outfielder","Outfielder","CF","ALL","season","hitting"
"386",450,"2024",1,385,12,3,1,4,0,0,0,7,3,0,2,1,".154",13,".353",".154",".507",1,0,".000",1,76,17,2,0,8,0,0,".333","3.00",0,"-.--",5567,"El Aguila de Veracruz","/api/v1/teams/5567",624933,"Jose Luna","/api/v1/people/624933","Jose","Luna",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","7","Outfielder","Outfielder","LF","ALL","season","hitting"
"387",450,"2024",1,387,15,8,16,4,2,0,1,15,3,0,7,1,".152",46,".220",".261",".481",0,0,".---",1,208,50,12,3,24,0,0,".200","0.50",0,"46.00",523,"Piratas de Campeche","/api/v1/teams/523",500135,"Ronny Rodríguez","/api/v1/people/500135","Ronny","Rodríguez",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","4","Second Base","Infielder","2B","ALL","season","hitting"
"388",450,"2024",1,388,5,8,4,2,1,0,0,5,3,0,3,0,".150",20,".261",".200",".461",2,0,".000",2,98,23,4,5,18,0,0,".200","2.00",0,"-.--",502,"Saraperos de Saltillo","/api/v1/teams/502",656782,"Max Murphy","/api/v1/people/656782","Max","Murphy",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","9","Outfielder","Outfielder","RF","ALL","season","hitting"
"389",450,"2024",1,389,45,40,13,5,1,1,1,28,2,0,13,0,".144",90,".163",".211",".374",1,3,".750",2,307,96,19,5,47,4,0,".197","3.08",0,"90.00",496,"Leones de Yucatan","/api/v1/teams/496",665883,"Yeison Coca","/api/v1/people/665883","Yeison","Coca",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","X","Unknown","Unknown","X","ALL","season","hitting"
"390",450,"2024",2,390,16,6,5,3,2,0,0,13,6,0,4,0,".143",28,".294",".214",".508",1,0,".000",2,127,34,6,4,21,0,0,".267","1.20",0,"-.--",528,"Rieleros de Aguascalientes","/api/v1/teams/528",621446,"Lewis Brinson","/api/v1/people/621446","Lewis","Brinson",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","9","Outfielder","Outfielder","RF","ALL","season","hitting"
"391",450,"2024",1,390,7,2,2,1,0,0,0,2,0,0,1,0,".143",7,".143",".143",".286",0,0,".---",0,20,7,1,0,1,0,0,".200","1.00",0,"-.--",523,"Piratas de Campeche","/api/v1/teams/523",823941,"Isboseth Morales","/api/v1/people/823941","Isboseth","Morales",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","8","Outfielder","Outfielder","CF","ALL","season","hitting"
"392",450,"2024",1,390,4,2,2,1,0,0,0,2,2,0,1,0,".143",7,".333",".143",".476",0,0,".---",0,39,9,1,0,7,0,0,".200","1.00",0,"-.--",575,"Dorados de Chihuahua","/api/v1/teams/575",671495,"Channy Ortiz","/api/v1/people/671495","Channy","Ortiz",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","4","Second Base","Infielder","2B","ALL","season","hitting"
"393",450,"2024",1,390,36,14,12,8,2,0,0,19,8,0,7,0,".143",49,".263",".184",".447",0,0,".---",0,226,60,9,2,26,3,0,".233","1.17",0,"-.--",562,"Sultanes de Monterrey","/api/v1/teams/562",596671,"Omar Renteria","/api/v1/people/596671","Omar","Renteria",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","2","Catcher","Catcher","C","ALL","season","hitting"
"394",450,"2024",1,390,2,1,0,2,0,0,0,5,1,0,1,0,".143",7,".250",".143",".393",0,0,".---",1,35,8,1,0,3,0,0,".500","1.00",0,"-.--",579,"Guerreros de Oaxaca","/api/v1/teams/579",605504,"Dillon Thomas","/api/v1/people/605504","Dillon","Thomas",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","8","Outfielder","Outfielder","CF","ALL","season","hitting"
"395",450,"2024",1,390,23,9,9,6,2,1,0,7,1,0,4,1,".143",28,".200",".286",".486",0,0,".---",4,119,31,8,0,18,1,0,".190","1.00",0,"-.--",4444,"Caliente de Durango","/api/v1/teams/4444",703060,"Alejandro Urias","/api/v1/people/703060","Alejandro","Urias",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","2","Catcher","Catcher","C","ALL","season","hitting"
"396",450,"2024",1,390,14,6,0,3,0,0,0,0,2,0,1,0,".143",7,".333",".143",".476",0,0,".---",1,33,9,1,0,7,0,0,".143","6.00",0,"-.--",442,"Olmecas de Tabasco","/api/v1/teams/442",814028,"Emiliano Valencia","/api/v1/people/814028","Emiliano","Valencia",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","X","Unknown","Unknown","X","ALL","season","hitting"
"397",450,"2024",1,397,19,5,8,4,2,0,0,18,5,0,5,1,".139",36,".262",".194",".456",0,0,".---",1,171,42,7,3,16,0,0,".278","0.63",0,"-.--",575,"Dorados de Chihuahua","/api/v1/teams/575",678405,"Hansen Lopez","/api/v1/people/678405","Hansen","Lopez",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","2","Catcher","Catcher","C","ALL","season","hitting"
"398",450,"2024",1,398,16,9,4,4,1,0,0,12,1,0,4,1,".138",29,".194",".172",".366",0,0,".---",1,131,31,5,3,16,0,0,".235","2.25",0,"-.--",569,"Tigres de Quintana Roo","/api/v1/teams/569",680365,"German Revilla","/api/v1/people/680365","German","Revilla",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","2","Catcher","Catcher","C","ALL","season","hitting"
"399",450,"2024",2,399,17,13,12,2,0,0,0,15,4,0,6,0,".133",45,".204",".133",".337",1,1,".500",0,207,50,6,2,32,1,0,".200","1.08",0,"-.--",4444,"Caliente de Durango","/api/v1/teams/4444",677593,"Luis García","/api/v1/people/677593","Luis","Garcia",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","6","Shortstop","Infielder","SS","ALL","season","hitting"
"400",450,"2024",2,399,4,2,0,2,0,0,0,11,1,1,2,0,".133",15,".188",".133",".321",0,0,".---",0,63,16,2,1,14,0,0,".500","2.00",0,"-.--",502,"Saraperos de Saltillo","/api/v1/teams/502",572241,"David Washington","/api/v1/people/572241","David","Washington",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","7","Outfielder","Outfielder","LF","ALL","season","hitting"
"401",450,"2024",1,401,18,7,5,1,2,0,0,9,3,0,3,0,".130",23,".231",".217",".448",0,0,".---",0,106,27,5,1,13,1,0,".214","1.40",0,"-.--",4444,"Caliente de Durango","/api/v1/teams/4444",676020,"Javier Sanchez","/api/v1/people/676020","Javier","Sanchez",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","X","Unknown","Unknown","X","ALL","season","hitting"
"402",450,"2024",1,402,8,10,6,4,1,0,2,11,2,0,4,1,".129",31,".206",".355",".561",0,0,".---",2,133,34,11,4,17,0,0,".111","1.67",0,"15.50",4444,"Caliente de Durango","/api/v1/teams/4444",572127,"Jose Sermo","/api/v1/people/572127","Jose","Sermo",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","3","First Base","Infielder","1B","ALL","season","hitting"
"403",450,"2024",1,403,6,2,5,0,1,0,0,7,0,0,2,0,".125",16,".125",".188",".313",1,0,".000",0,61,16,3,2,8,0,0,".222","0.40",0,"-.--",569,"Tigres de Quintana Roo","/api/v1/teams/569",827662,"Maikol Perez","/api/v1/people/827662","Maikol","Perez",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","9","Outfielder","Outfielder","RF","ALL","season","hitting"
"404",450,"2024",1,403,10,1,2,3,0,0,1,4,1,0,1,0,".125",8,".222",".500",".722",0,0,".---",0,38,9,4,2,7,0,0,".000","0.50",0,"8.00",532,"Diablos Rojos del Mexico","/api/v1/teams/532",682655,"Fernando Villalobos","/api/v1/people/682655","Fernando","Villalobos",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","10","Designated Hitter","Hitter","DH","ALL","season","hitting"
"405",450,"2024",1,405,22,3,7,1,0,0,0,12,4,0,3,0,".120",25,".241",".120",".361",0,0,".---",0,119,29,3,1,12,0,0,".231","0.43",0,"-.--",6304,"Charros de Jalisco","/api/v1/teams/6304",803125,"Jose Orrantia","/api/v1/people/803125","Jose","Orrantia",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","5","Third Base","Infielder","3B","ALL","season","hitting"
"406",450,"2024",1,406,4,2,2,0,0,0,0,5,2,0,1,0,".111",9,".273",".111",".384",0,1,"1.000",0,52,12,1,0,4,1,0,".250","1.00",0,"-.--",569,"Tigres de Quintana Roo","/api/v1/teams/569",676722,"Marcus Chiu","/api/v1/people/676722","Marcus","Chiu",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","7","Outfielder","Outfielder","LF","ALL","season","hitting"
"407",450,"2024",1,406,5,1,4,1,1,0,0,3,1,0,1,0,".111",9,".200",".222",".422",0,0,".---",0,37,10,2,0,4,0,0,".167","0.25",0,"-.--",532,"Diablos Rojos del Mexico","/api/v1/teams/532",652999,"Jesus Fabela","/api/v1/people/652999","Jesus","Fabela",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","7","Outfielder","Outfielder","LF","ALL","season","hitting"
"408",450,"2024",1,406,22,5,6,2,0,1,0,13,1,0,3,0,".111",27,".143",".185",".328",0,1,"1.000",2,122,28,5,0,24,0,0,".214","0.83",0,"-.--",575,"Dorados de Chihuahua","/api/v1/teams/575",672378,"Carlos Pacheco","/api/v1/people/672378","Carlos","Pacheco",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","X","Unknown","Unknown","X","ALL","season","hitting"
"409",450,"2024",1,409,19,13,5,0,0,0,0,9,1,0,3,0,".100",30,".129",".100",".229",0,1,"1.000",1,109,31,3,1,17,0,0,".143","2.60",0,"-.--",569,"Tigres de Quintana Roo","/api/v1/teams/569",701033,"Jorge Rivera","/api/v1/people/701033","Jorge","Rivera",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","6","Shortstop","Infielder","SS","ALL","season","hitting"
"410",450,"2024",1,410,16,6,1,4,0,0,0,7,2,0,1,0,".067",15,".176",".067",".243",1,0,".000",0,63,17,1,0,10,0,0,".125","6.00",0,"-.--",434,"Bravos de Leon","/api/v1/teams/434",674706,"Alan Lopez","/api/v1/people/674706","Alan","Lopez",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","X","Unknown","Unknown","X","ALL","season","hitting"
"411",450,"2024",1,411,17,5,1,0,0,0,0,24,2,0,2,0,".063",32,".118",".063",".181",0,0,".---",1,118,34,2,0,16,0,0,".250","5.00",0,"-.--",569,"Tigres de Quintana Roo","/api/v1/teams/569",825747,"Shane Skelly","/api/v1/people/825747","Shane","Skelly",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","5","Third Base","Infielder","3B","ALL","season","hitting"
"412",450,"2024",1,412,21,0,0,0,0,0,0,0,0,0,0,0,".000",0,".000",".000",".000",0,0,".---",0,0,0,0,0,0,0,0,".---","-.--",0,"-.--",442,"Olmecas de Tabasco","/api/v1/teams/442",456379,"Al Alburquerque","/api/v1/people/456379","Al","Alburquerque",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","1","Pitcher","Pitcher","P","ALL","season","hitting"
"413",450,"2024",1,412,4,1,1,0,0,0,0,2,0,0,0,0,".000",4,".000",".000",".000",0,0,".---",1,14,4,0,0,2,0,0,".000","1.00",0,"-.--",5010,"Toros de Tijuana","/api/v1/teams/5010",824003,"Luis Amador","/api/v1/people/824003","Luis","Amador",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","X","Unknown","Unknown","X","ALL","season","hitting"
"414",450,"2024",1,412,1,1,0,0,0,0,0,0,0,0,0,0,".000",1,".000",".000",".000",0,0,".---",0,6,1,0,0,2,0,0,".000","1.00",0,"-.--",502,"Saraperos de Saltillo","/api/v1/teams/502",806623,"Kevin Armenta","/api/v1/people/806623","Kevin","Armenta",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","4","Second Base","Infielder","2B","ALL","season","hitting"
"415",450,"2024",1,412,4,1,4,1,0,0,0,2,0,0,0,0,".000",7,".000",".000",".000",0,0,".---",0,17,7,0,0,2,0,0,".000","0.25",0,"-.--",523,"Piratas de Campeche","/api/v1/teams/523",828459,"Eduardo Arredono Jr.","/api/v1/people/828459","Eduardo","Arredono Jr.",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","4","Second Base","Infielder","2B","ALL","season","hitting"
"416",450,"2024",1,412,3,0,0,0,0,0,0,1,0,0,0,0,".000",1,".000",".000",".000",0,0,".---",0,7,1,0,0,0,0,0,".---","-.--",0,"-.--",442,"Olmecas de Tabasco","/api/v1/teams/442",806460,"Jacob Barfield","/api/v1/people/806460","Jacob","Barfield",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","X","Unknown","Unknown","X","ALL","season","hitting"
"417",450,"2024",1,412,2,0,1,0,0,0,0,0,0,0,0,0,".000",1,".000",".000",".000",0,0,".---",0,1,1,0,0,1,0,0,".000","0.00",0,"-.--",560,"Acereros del Norte","/api/v1/teams/560",811607,"Omar Bustamante","/api/v1/people/811607","Omar","Bustamante",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","2","Catcher","Catcher","C","ALL","season","hitting"
"418",450,"2024",1,412,4,2,1,0,0,0,0,0,0,0,0,0,".000",3,".000",".000",".000",0,0,".---",1,11,3,0,0,2,0,0,".000","2.00",0,"-.--",520,"Pericos de Puebla","/api/v1/teams/520",811373,"Gerardo Castaneda","/api/v1/people/811373","Gerardo","Castaneda",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","2","Catcher","Catcher","C","ALL","season","hitting"
"419",450,"2024",1,412,10,1,3,1,0,0,0,5,1,0,0,0,".000",9,".100",".000",".100",0,0,".---",0,42,10,0,0,7,0,0,".000","0.33",0,"-.--",560,"Acereros del Norte","/api/v1/teams/560",824007,"Braulio Cavero","/api/v1/people/824007","Braulio","Cavero",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","X","Unknown","Unknown","X","ALL","season","hitting"
"420",450,"2024",1,412,22,4,1,2,0,0,0,4,0,0,0,0,".000",9,".000",".000",".000",0,0,".---",0,38,9,0,0,4,0,0,".000","4.00",0,"-.--",5567,"El Aguila de Veracruz","/api/v1/teams/5567",692442,"Ivan Chavez","/api/v1/people/692442","Ivan","Chavez",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","X","Unknown","Unknown","X","ALL","season","hitting"
"421",450,"2024",1,412,16,3,1,3,0,0,0,1,0,0,0,0,".000",5,".000",".000",".000",0,0,".---",0,15,5,0,0,2,0,0,".000","3.00",0,"-.--",560,"Acereros del Norte","/api/v1/teams/560",816260,"Bryan Corral","/api/v1/people/816260","Bryan","Corral",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","X","Unknown","Unknown","X","ALL","season","hitting"
"422",450,"2024",1,412,4,2,0,2,0,0,0,1,0,0,0,0,".000",3,".000",".000",".000",0,0,".---",0,6,3,0,0,0,0,0,".000","2.00",0,"-.--",528,"Rieleros de Aguascalientes","/api/v1/teams/528",659253,"Aldo Flores","/api/v1/people/659253","Aldo","Flores",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","5","Third Base","Infielder","3B","ALL","season","hitting"
"423",450,"2024",1,412,1,1,0,0,0,0,0,0,0,0,0,0,".000",1,".000",".000",".000",0,0,".---",0,3,1,0,0,0,0,0,".000","1.00",0,"-.--",579,"Guerreros de Oaxaca","/api/v1/teams/579",827369,"Carlos Garcia","/api/v1/people/827369","Carlos","Garcia",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","X","Unknown","Unknown","X","ALL","season","hitting"
"424",450,"2024",1,412,1,0,0,0,0,0,0,0,1,0,0,0,".000",0,"1.000",".000","1.000",0,0,".---",0,4,1,0,0,0,0,0,".---","-.--",0,"-.--",569,"Tigres de Quintana Roo","/api/v1/teams/569",471679,"Carlos Alberto Gastelum","/api/v1/people/471679","Carlos Alberto","Gastelum",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","4","Second Base","Infielder","2B","ALL","season","hitting"
"425",450,"2024",1,412,20,0,0,0,0,0,0,0,0,0,0,0,".000",0,".000",".000",".000",0,0,".---",0,0,0,0,0,0,0,0,".---","-.--",0,"-.--",536,"Tecos de los Dos Laredos","/api/v1/teams/536",448855,"Junior Guerra","/api/v1/people/448855","Junior","Guerra",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","1","Pitcher","Pitcher","P","ALL","season","hitting"
"426",450,"2024",1,412,11,6,1,1,0,0,0,3,1,0,0,0,".000",10,".091",".000",".091",0,0,".---",1,44,11,0,0,6,0,0,".000","6.00",0,"-.--",447,"Algodoneros Union Laguna","/api/v1/teams/447",808937,"Gael Guzman","/api/v1/people/808937","Gael","Guzman",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","X","Unknown","Unknown","X","ALL","season","hitting"
"427",450,"2024",1,412,26,0,0,0,0,0,0,0,0,0,0,0,".000",0,".000",".000",".000",0,0,".---",0,0,0,0,0,0,0,0,".---","-.--",0,"-.--",536,"Tecos de los Dos Laredos","/api/v1/teams/536",643354,"Donnie Hart","/api/v1/people/643354","Donnie","Hart",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","1","Pitcher","Pitcher","P","ALL","season","hitting"
"428",450,"2024",1,412,37,0,0,0,0,0,0,0,0,0,0,0,".000",0,".000",".000",".000",0,0,".---",0,0,0,0,0,0,0,0,".---","-.--",0,"-.--",536,"Tecos de los Dos Laredos","/api/v1/teams/536",642511,"Arnaldo Hernandez","/api/v1/people/642511","Arnaldo","Hernandez",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","1","Pitcher","Pitcher","P","ALL","season","hitting"
"429",450,"2024",1,412,2,0,0,0,0,0,0,2,0,0,0,0,".000",2,".000",".000",".000",0,0,".---",0,8,2,0,0,1,0,0,".---","-.--",0,"-.--",569,"Tigres de Quintana Roo","/api/v1/teams/569",682761,"Josuan Hernandez","/api/v1/people/682761","Josuan","Hernandez",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","5","Third Base","Infielder","3B","ALL","season","hitting"
"430",450,"2024",1,412,4,1,2,0,0,0,0,3,0,0,0,0,".000",6,".000",".000",".000",0,0,".---",0,20,6,0,0,1,0,0,".000","0.50",0,"-.--",523,"Piratas de Campeche","/api/v1/teams/523",828332,"Jesus Higuera","/api/v1/people/828332","Jesus","Higuera",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","10","Designated Hitter","Hitter","DH","ALL","season","hitting"
"431",450,"2024",1,412,3,5,0,0,0,0,0,1,0,0,0,0,".000",6,".000",".000",".000",0,0,".---",0,16,6,0,0,3,0,0,".000","5.00",0,"-.--",442,"Olmecas de Tabasco","/api/v1/teams/442",643418,"Shed Long Jr.","/api/v1/people/643418","Shed","Long",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","4","Second Base","Infielder","2B","ALL","season","hitting"
"432",450,"2024",1,412,8,2,1,0,0,0,0,4,0,0,0,0,".000",7,".000",".000",".000",0,0,".---",0,26,7,0,0,1,0,0,".000","2.00",0,"-.--",4444,"Caliente de Durango","/api/v1/teams/4444",696115,"Elmer Lopez","/api/v1/people/696115","Elmer","Lopez",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","8","Outfielder","Outfielder","CF","ALL","season","hitting"
"433",450,"2024",1,412,5,0,0,0,0,0,0,2,0,0,0,0,".000",2,".000",".000",".000",0,0,".---",0,14,2,0,0,1,0,0,".---","-.--",0,"-.--",5567,"El Aguila de Veracruz","/api/v1/teams/5567",815752,"Ivan Lozano","/api/v1/people/815752","Ivan","Lozano",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","X","Unknown","Unknown","X","ALL","season","hitting"
"434",450,"2024",1,412,5,0,0,0,0,0,0,2,0,0,0,1,".000",2,".333",".000",".333",0,0,".---",0,12,3,0,0,1,0,0,".---","-.--",0,"-.--",536,"Tecos de los Dos Laredos","/api/v1/teams/536",824051,"Eduardo Luna","/api/v1/people/824051","Eduardo","Luna",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","2","Catcher","Catcher","C","ALL","season","hitting"
"435",450,"2024",1,412,3,0,0,2,0,0,0,0,0,0,0,0,".000",0,".000",".000",".000",0,0,".---",0,0,0,0,0,0,0,0,".---","-.--",0,"-.--",502,"Saraperos de Saltillo","/api/v1/teams/502",806157,"Christian Morales","/api/v1/people/806157","Christian","Morales",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","X","Unknown","Unknown","X","ALL","season","hitting"
"436",450,"2024",1,412,7,0,4,1,0,0,0,3,1,0,0,0,".000",7,".125",".000",".125",0,0,".---",0,34,8,0,0,4,0,0,".000","0.00",0,"-.--",434,"Bravos de Leon","/api/v1/teams/434",823976,"Ivan Morales","/api/v1/people/823976","Ivan","Morales",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","2","Catcher","Catcher","C","ALL","season","hitting"
"437",450,"2024",1,412,1,0,0,0,0,0,0,1,0,0,0,0,".000",1,".000",".000",".000",0,0,".---",0,5,1,0,0,0,0,0,".---","-.--",0,"-.--",532,"Diablos Rojos del Mexico","/api/v1/teams/532",828461,"Leonardo Ortiz","/api/v1/people/828461","Leonardo","Ortiz",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","2","Catcher","Catcher","C","ALL","season","hitting"
"438",450,"2024",1,412,1,0,0,0,0,0,0,0,0,0,0,0,".000",0,".000",".000",".000",0,0,".---",0,0,0,0,0,0,0,0,".---","-.--",0,"-.--",560,"Acereros del Norte","/api/v1/teams/560",806621,"Francisco Perez","/api/v1/people/806621","Francisco","Perez",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","2","Catcher","Catcher","C","ALL","season","hitting"
"439",450,"2024",1,412,4,2,3,0,0,0,0,1,0,0,0,0,".000",6,".000",".000",".000",0,0,".---",0,20,6,0,0,3,0,0,".000","0.67",0,"-.--",520,"Pericos de Puebla","/api/v1/teams/520",649957,"Gersel Pitre","/api/v1/people/649957","Gersel","Pitre",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","X","Unknown","Unknown","X","ALL","season","hitting"
"440",450,"2024",1,412,1,1,0,0,0,0,0,0,0,0,0,0,".000",1,".000",".000",".000",0,0,".---",0,5,1,0,0,0,0,0,".000","1.00",0,"-.--",447,"Algodoneros Union Laguna","/api/v1/teams/447",828256,"Victor Rodriguez","/api/v1/people/828256","Victor","Rodriguez",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","4","Second Base","Infielder","2B","ALL","season","hitting"
"441",450,"2024",1,412,5,1,4,0,0,0,0,2,0,0,0,0,".000",7,".000",".000",".000",0,0,".---",0,23,7,0,0,3,0,0,".000","0.25",0,"-.--",6304,"Charros de Jalisco","/api/v1/teams/6304",678411,"Gustavo Ruiz","/api/v1/people/678411","Gustavo","Ruiz",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","2","Catcher","Catcher","C","ALL","season","hitting"
"442",450,"2024",1,412,5,1,1,1,0,0,0,0,0,0,0,0,".000",2,".000",".000",".000",0,0,".---",1,5,2,0,0,2,0,0,".000","1.00",0,"-.--",528,"Rieleros de Aguascalientes","/api/v1/teams/528",815761,"Axel Santos","/api/v1/people/815761","Axel","Santos",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","X","Unknown","Unknown","X","ALL","season","hitting"
"443",450,"2024",1,412,5,0,0,2,0,0,0,2,0,0,0,0,".000",2,".000",".000",".000",1,1,".500",0,10,2,0,0,2,0,0,".---","-.--",0,"-.--",520,"Pericos de Puebla","/api/v1/teams/520",572182,"Darnell Sweeney","/api/v1/people/572182","Darnell","Sweeney",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","X","Unknown","Unknown","X","ALL","season","hitting"
"444",450,"2024",1,412,15,0,0,0,0,0,0,0,0,0,0,0,".000",0,".000",".000",".000",0,0,".---",0,0,0,0,0,0,0,0,".---","-.--",0,"-.--",447,"Algodoneros Union Laguna","/api/v1/teams/447",668954,"Curtis Taylor","/api/v1/people/668954","Curtis","Taylor",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","1","Pitcher","Pitcher","P","ALL","season","hitting"
