"","Year","Name","Team","POS","GP","GS","INN","TC","RF/G","RF/9","TE","CERA","CI"
"2765","2024","Diego Rincones","CAM","LF",6,6,"50.0",7,"1.17","1.26",0,NA,NA
"2766","2024","Jorge Rivera","TIG","2B",5,2,"22.0",12,"2.40","4.91",0,NA,NA
"2767","2024","Jorge Rivera","TIG","3B",4,0,"3.0",2,"0.50","6.00",0,NA,NA
"2768","2024","Alejandro Rivero","CHI","1B",2,1,"7.0",7,"3.50","9.00",0,NA,NA
"2769","2024","Alejandro Rivero","CHI","2B",24,22,"186.0",110,"4.58","5.32",0,NA,NA
"2770","2024","Alejandro Rivero","CHI","3B",8,3,"44.0",11,"1.38","2.25",0,NA,NA
"2771","2024","Alex Robles","CAM","LF",1,1,"5.2",2,"2.00","3.60",0,NA,NA
"2772","2024","Alex Robles","CAM","RF",1,1,"9.0",1,"1.00","1.00",0,NA,NA
"2773","2024","Edgar Robles","LAG","LF",9,6,"56.0",14,"1.56","2.25",0,NA,NA
"2774","2024","Edgar Robles","LAG","CF",17,12,"114.2",33,"1.94","2.61",0,NA,NA
"2775","2024","Edgar Robles","LAG","RF",9,4,"49.2",17,"1.89","3.12",0,NA,NA
"2776","2024","Michael Robles","DUR","SS",1,0,"0.2",2,"2.00","0.00",0,NA,NA
"2777","2024","Michael Robles","DUR","LF",5,5,"42.0",11,"2.20","2.36",0,NA,NA
"2778","2024","Michael Robles","DUR","RF",4,2,"19.1",8,"2.00","3.79",0,NA,NA
"2779","2024","Arturo Rodriguez","SLT","C",19,13,"121.1",105,"5.53","7.81",0,"4.08",0
"2780","2024","Arturo Rodriguez","SLT","1B",3,0,"6.2",7,"2.33","10.50",0,NA,NA
"2781","2024","Henry Alejandro Rodriguez","CAM","2B",9,9,"72.0",42,"4.67","5.25",0,NA,NA
"2782","2024","Isaac Rodriguez","TIJ","3B",19,6,"84.0",21,"1.11","2.25",0,NA,NA
"2783","2024","Joshua Rodriguez","LAR","1B",1,0,"1.0",1,"1.00","9.00",0,NA,NA
"2784","2024","Maximo Rodriguez","MEX","P",8,0,"9.0",1,"0.13","1.00",0,NA,NA
"2785","2024","Nellie Rodriguez","PUE","1B",23,14,"138.0",156,"6.78","10.17",0,NA,NA
"2786","2024","Ricky Rodriguez","VER","1B",2,1,"9.0",15,"7.50","15.00",0,NA,NA
"2787","2024","Ricky Rodriguez","VER","LF",2,1,"10.0",1,"0.50","0.90",0,NA,NA
"2788","2024","Ricky Rodriguez","VER","RF",4,2,"19.2",6,"1.50","2.84",0,NA,NA
"2789","2024","Victor Rodriguez","LAG","2B",1,0,"1.0",1,"1.00","9.00",0,NA,NA
"2790","2024","Yorman Rodriguez","LEO","1B",9,7,"66.1",69,"7.67","9.41",0,NA,NA
"2791","2024","David Rodríguez","TIG","1B",13,11,"105.1",96,"7.38","8.23",0,NA,NA
"2792","2024","Dereck Rodríguez","JAL","P",16,16,"82.0",23,"1.44","2.52",0,NA,NA
"2793","2024","Ricardo Rodríguez","VER","P",18,0,"18.1",5,"0.28","2.50",0,NA,NA
"2794","2024","Richard Rodríguez","MTY","P",41,0,"41.1",5,"0.12","1.10",0,NA,NA
"2795","2024","Ronny Rodríguez","CAM","2B",4,4,"33.0",15,"3.75","4.09",0,NA,NA
"2796","2024","Ronny Rodríguez","CAM","RF",4,4,"25.2",5,"1.25","1.80",0,NA,NA
"2797","2024","Esmil Rogers","VER","P",17,17,"91.0",26,"1.53","2.57",0,NA,NA
"2798","2024","Luis Romero","QRO","P",10,10,"40.0",9,"0.90","2.03",0,NA,NA
"2799","2024","Randy Romero","TAB","LF",7,3,"29.0",3,"0.43","0.93",0,NA,NA
"2800","2024","Randy Romero","TAB","RF",2,1,"10.2",3,"1.50","2.70",0,NA,NA
"2801","2024","Jorge Rondon","MTY","P",41,0,"40.1",7,"0.17","1.58",0,NA,NA
"2802","2024","José Rondón","MEX","CF",1,0,"6.0",1,"1.00","1.50",0,NA,NA
"2803","2024","Manuel Rondon","VER","P",22,0,"19.2",5,"0.23","2.37",0,NA,NA
"2804","2024","Bruce Rondón","CHI","P",9,0,"8.0",2,"0.22","2.25",0,NA,NA
"2805","2024","Arturo Roque","MTY","P",16,4,"33.1",3,"0.19","0.82",0,NA,NA
"2806","2024","Aneuris Rosario","VER","P",31,0,"28.2",5,"0.16","1.61",0,NA,NA
"2807","2024","Zac Rosscup","TIJ","P",26,1,"36.0",5,"0.19","1.25",0,NA,NA
"2808","2024","Ramón Rosso","LEO","P",10,10,"39.1",2,"0.20","0.46",0,NA,NA
"2809","2024","Gustavo Ruiz","JAL","C",4,0,"9.2",10,"2.50","10.00",0,"8.38",0
"2810","2024","Rio Ruiz","QRO","1B",22,16,"137.2",135,"6.14","8.87",0,NA,NA
"2811","2024","Evan Rutckyj","VER","P",16,0,"13.2",3,"0.19","2.08",0,NA,NA
"2812","2024","Blake Rutherford","TIJ","LF",2,0,"3.0",1,"0.50","3.00",0,NA,NA
"2813","2024","Fernando Salas","TAB","P",33,0,"33.0",5,"0.15","1.36",0,NA,NA
"2814","2024","Issmael Salas","QRO","2B",1,0,"8.0",7,"7.00","7.88",0,NA,NA
"2815","2024","Javier Salazar","MTY","3B",12,6,"60.0",27,"2.25","4.05",0,NA,NA
"2816","2024","Javier Salazar","MTY","SS",30,23,"208.0",111,"3.70","4.80",0,NA,NA
"2817","2024","Javier Salazar","MTY","LF",5,3,"30.2",8,"1.60","2.40",0,NA,NA
"2818","2024","Alex Sanabia","SLT","P",14,14,"70.1",13,"0.93","1.67",0,NA,NA
"2819","2024","Asael Sanchez","MTY","1B",10,1,"34.2",32,"3.20","8.47",0,NA,NA
"2820","2024","Brian Sanchez","TIG","RF",6,5,"49.0",9,"1.50","1.65",0,NA,NA
"2821","2024","Jake Sanchez","MEX","P",42,0,"41.2",4,"0.10","0.88",0,NA,NA
"2822","2024","Sasagi Sanchez","MTY","P",27,0,"29.2",5,"0.19","1.55",0,NA,NA
"2823","2024","Donny Sands","TIJ","1B",1,0,"3.0",4,"4.00","12.00",0,NA,NA
"2824","2024","Cristian Santana","CHI","LF",3,3,"19.0",1,"0.33","0.47",0,NA,NA
"2825","2024","Edgar Santana","PUE","P",48,0,"48.1",6,"0.13","1.13",0,NA,NA
"2826","2024","Antonio Santos","PUE","P",4,4,"21.2",2,"0.50","0.86",0,NA,NA
"2827","2024","Luis Santos","MTY","2B",15,4,"49.1",36,"2.40","6.61",0,NA,NA
"2828","2024","Luis Santos","MTY","3B",6,0,"12.0",5,"0.83","3.75",0,NA,NA
"2829","2024","Gonzalo Sanudo","JAL","P",20,0,"18.0",1,"0.05","0.50",0,NA,NA
"2830","2024","Luis Sardinas","OAX","2B",8,7,"59.1",38,"4.75","5.80",0,NA,NA
"2831","2024","Axel Sauceda","PUE","P",3,0,"5.0",1,"0.33","1.80",0,NA,NA
"2832","2024","Jorge Sauceda","JAL","P",19,2,"31.0",4,"0.21","1.16",0,NA,NA
"2833","2024","Brian Schlitter","CHI","P",23,0,"24.0",5,"0.22","1.88",0,NA,NA
"2834","2024","Darren Seferina","LAG","2B",18,10,"101.2",52,"2.89","4.63",0,NA,NA
"2835","2024","Jose Sermo","DUR","1B",7,7,"55.2",46,"6.57","7.53",0,NA,NA
"2836","2024","Maikel Serrano","JAL","1B",8,3,"42.0",29,"3.63","6.21",0,NA,NA
"2837","2024","Ricardo Serrano","CAM","2B",5,2,"27.0",20,"4.00","6.67",0,NA,NA
"2838","2024","Anderson Severino","OAX","P",20,1,"16.2",1,"0.05","0.56",0,NA,NA
"2839","2024","D.J. Sharabi","TIG","P",5,0,"7.0",1,"0.20","1.29",0,NA,NA
"2840","2024","Kenneth Sigman","QRO","P",3,0,"4.0",2,"0.67","4.50",0,NA,NA
"2841","2024","Rubi Silva","QRO","LF",5,4,"34.1",8,"1.60","2.12",0,NA,NA
"2842","2024","Rubi Silva","QRO","CF",5,2,"31.1",10,"2.00","2.90",0,NA,NA
"2843","2024","Dwight Smith Jr.","JAL","1B",1,0,"2.0",4,"4.00","18.00",0,NA,NA
"2844","2024","Javier Solano","CAM","P",16,16,"90.1",12,"0.75","1.20",0,NA,NA
"2845","2024","Yangervis Solarte","OAX","3B",1,1,"9.0",4,"4.00","4.00",0,NA,NA
"2846","2024","Alejandro Soto","VER","P",15,10,"52.1",7,"0.47","1.21",0,NA,NA
"2847","2024","Carlos Soto","MTY","1B",12,2,"40.0",39,"3.25","8.78",0,NA,NA
"2848","2024","Shea Spitzbarth","AGS","P",30,0,"30.2",5,"0.17","1.50",0,NA,NA
"2849","2024","Drew Stankiewicz","PUE","2B",1,0,"2.0",1,"1.00","4.50",0,NA,NA
"2850","2024","Nick Struck","TAB","P",18,18,"95.0",20,"1.11","1.89",0,NA,NA
"2851","2024","Darnell Sweeney","PUE","LF",2,0,"3.0",2,"1.00","6.00",0,NA,NA
"2852","2024","Angel Sánchez","PUE","P",6,6,"38.1",9,"1.50","2.13",0,NA,NA
"2853","2024","Héctor Sánchez","LAR","C",25,21,"182.0",158,"6.32","7.81",0,"5.29",0
"2854","2024","Héctor Sánchez","LAR","LF",1,0,"2.0",2,"2.00","9.00",0,NA,NA
"2855","2024","Alain Tandron","LAG","P",4,0,"5.1",2,"0.50","3.60",0,NA,NA
"2856","2024","Stephen Tarpley","MTY","P",17,17,"81.0",13,"0.76","1.44",0,NA,NA
"2857","2024","Aneury Tavárez","TIJ","RF",2,2,"16.0",1,"0.50","0.56",0,NA,NA
"2858","2024","Curtis Taylor","LAG","P",14,0,"14.1",2,"0.14","1.29",0,NA,NA
"2859","2024","Julio Teheran","MTY","P",3,3,"15.1",4,"1.33","2.40",0,NA,NA
"2860","2024","Pablo Tellez","MVA","P",17,11,"51.0",6,"0.35","1.06",0,NA,NA
"2861","2024","Dillon Thomas","OAX","CF",2,2,"17.0",3,"1.50","1.59",0,NA,NA
"2862","2024","Christian Torres","CHI","P",17,1,"26.1",3,"0.18","1.04",0,NA,NA
"2863","2024","Jojanse Torres","OAX","P",36,0,"35.1",6,"0.17","1.54",0,NA,NA
"2864","2024","Braulio Torres-Perez","SLT","P",17,17,"82.2",19,"1.12","2.09",0,NA,NA
"2865","2024","Adrian Tovalin","LAG","1B",29,18,"170.0",171,"5.90","9.05",0,NA,NA
"2866","2024","Adrian Tovalin","LAG","3B",3,0,"6.0",2,"0.67","3.00",0,NA,NA
"2867","2024","Adrian Tovalin","LAG","LF",22,19,"147.0",22,"1.00","1.35",0,NA,NA
"2868","2024","Alexandro Tovalin","YUC","P",42,0,"39.2",6,"0.14","1.38",0,NA,NA
"2869","2024","Randy Trejo","TIG","2B",6,1,"18.0",9,"1.50","4.50",0,NA,NA
"2870","2024","Phillips Valdez","VER","P",16,16,"77.0",13,"0.81","1.52",0,NA,NA
"2871","2024","Emiliano Valencia","TAB","2B",4,0,"5.0",2,"0.50","3.60",0,NA,NA
"2872","2024","Emiliano Valencia","TAB","SS",3,0,"5.0",2,"0.67","3.60",0,NA,NA
"2873","2024","Marcos Valenzuela","LAR","2B",3,0,"5.0",4,"1.33","7.20",0,NA,NA
"2874","2024","Vicente Valenzuela","TIG","P",37,1,"34.2",5,"0.14","1.32",0,NA,NA
"2875","2024","Breyvic Valera","TIJ","3B",4,1,"16.0",5,"1.25","2.81",0,NA,NA
"2876","2024","Edwyn Valle","DUR","P",48,0,"39.1",5,"0.10","1.15",0,NA,NA
"2877","2024","Jesus Valles","TIG","P",21,3,"31.1",1,"0.05","0.29",0,NA,NA
"2878","2024","Jonathan Vargas","LEO","P",23,1,"23.2",2,"0.09","0.78",0,NA,NA
"2879","2024","Gregori Vasquez","DUR","P",10,8,"34.1",6,"0.60","1.59",0,NA,NA
"2880","2024","Saul Vazquez","YUC","P",13,2,"21.1",3,"0.23","1.29",0,NA,NA
"2881","2024","Greg Veliz","AGS","P",29,0,"33.2",5,"0.17","1.36",0,NA,NA
"2882","2024","Hector Velázquez","VER","P",5,0,"6.2",2,"0.40","3.00",0,NA,NA
"2883","2024","Alexis Vera","MTY","P",14,0,"15.1",4,"0.29","2.40",0,NA,NA
"2884","2024","Eduardo Vera","JAL","P",22,10,"52.2",5,"0.23","0.87",0,NA,NA
"2885","2024","Cam Vieaux","LAR","P",31,1,"28.2",5,"0.16","1.61",0,NA,NA
"2886","2024","Carlos Viera","QRO","P",14,13,"55.0",14,"1.00","2.29",0,NA,NA
"2887","2024","Fernando Villalobos","MEX","C",4,0,"5.0",4,"1.00","7.20",0,"19.80",0
"2888","2024","Hector Villalobos","PUE","P",32,4,"36.0",8,"0.25","2.00",0,NA,NA
"2889","2024","Elih Villanueva","CHI","P",12,6,"30.2",2,"0.17","0.60",0,NA,NA
"2890","2024","Brandon Villarreal","SLT","CF",15,11,"97.1",22,"1.47","2.04",0,NA,NA
"2891","2024","Fred Villarreal","TAB","P",35,0,"29.1",4,"0.11","1.24",0,NA,NA
"2892","2024","Carlos Villegas","CAM","2B",5,4,"37.0",12,"2.40","2.92",0,NA,NA
"2893","2024","Carlos Villegas","CAM","LF",5,3,"13.0",2,"0.40","1.38",0,NA,NA
"2894","2024","Carlos Villegas","CAM","RF",3,0,"13.1",1,"0.33","0.69",0,NA,NA
"2895","2024","Fernando Villegas","SLT","LF",2,2,"18.0",1,"0.50","0.50",0,NA,NA
"2896","2024","Francisco Villegas","AGS","P",44,0,"27.2",4,"0.09","1.33",0,NA,NA
"2897","2024","Jeremy Walker","LAG","P",9,9,"39.0",10,"1.11","2.31",0,NA,NA
"2898","2024","Drew Ward","DUR","1B",20,18,"145.0",148,"7.40","9.19",0,NA,NA
"2899","2024","Brac Warren","MVA","P",30,0,"26.2",1,"0.03","0.35",0,NA,NA
"2900","2024","David Washington","SLT","LF",4,3,"33.0",8,"2.00","2.18",0,NA,NA
"2901","2024","Braden Webb","LAG","P",18,18,"82.2",12,"0.67","1.32",0,NA,NA
"2902","2024","Patrick Weigel","SLT","P",39,0,"37.2",5,"0.13","1.22",0,NA,NA
"2903","2024","Nick Wells","TIJ","P",5,4,"19.2",2,"0.40","0.95",0,NA,NA
"2904","2024","Joe Wieland","TAB","P",9,6,"39.2",11,"1.22","2.54",0,NA,NA
"2905","2024","Taylor Williams","LAG","P",47,0,"48.0",17,"0.36","3.19",0,NA,NA
"2906","2024","Hans Wilson","AGS","C",6,3,"26.0",21,"3.50","7.27",0,"5.19",0
"2907","2024","Jared Wilson","TIJ","P",46,0,"43.0",10,"0.22","2.09",0,NA,NA
"2908","2024","Tyler Wilson","LAG","P",34,1,"32.2",4,"0.12","1.13",0,NA,NA
"2909","2024","Michael Wing","JAL","1B",6,6,"46.0",43,"7.17","8.41",0,NA,NA
"2910","2024","Michael Wing","JAL","CF",4,4,"28.0",8,"2.00","2.57",0,NA,NA
"2911","2024","Michael Wing","JAL","RF",4,3,"25.0",6,"1.50","2.16",0,NA,NA
"2912","2024","Jimmy Yacabonis","MEX","P",38,0,"43.0",10,"0.26","2.09",0,NA,NA
"2913","2024","Yandy Yanes","TIG","SS",1,1,"9.0",4,"4.00","4.00",0,NA,NA
"2914","2024","Gabriel Ynoa","PUE","P",19,19,"91.2",23,"1.21","2.27",0,NA,NA
"2915","2024","Ernesto Zaragoza","OAX","P",23,0,"21.0",4,"0.17","1.71",0,NA,NA
"2916","2024","Daniel Zazueta","CAM","P",32,2,"29.0",4,"0.13","1.24",0,NA,NA
"2917","2024","Samuel Zazueta","VER","P",12,0,"13.1",3,"0.25","2.08",0,NA,NA
"2918","2024","Luke Voit","TAB","1B",77,77,"652.1",604,"7.83","8.32",0,NA,NA
"2919","2024","Reynaldo Rodriguez","OAX","1B",75,68,"589.1",558,"7.43","8.51",1,NA,NA
"2920","2024","Lewin Díaz","MEX","1B",62,62,"514.0",491,"7.90","8.58",0,NA,NA
"2921","2024","Kyle Martin","OAX","1B",51,47,"427.1",443,"8.67","9.32",0,NA,NA
"2922","2024","Alexi Amarista","OAX","2B",87,87,"740.1",438,"5.02","5.31",0,NA,NA
"2923","2024","Matt Adams","TIJ","1B",46,44,"373.0",337,"7.30","8.11",0,NA,NA
"2924","2024","Bobby Bradley","TIJ","1B",34,30,"264.0",264,"7.74","8.97",0,NA,NA
"2925","2024","Ryan Aguilar","LAR","1B",51,24,"241.0",248,"4.84","9.22",0,NA,NA
"2926","2024","Henry Urrutia","LEO","1B",58,55,"464.2",481,"8.26","9.29",1,NA,NA
"2927","2024","Aldrem Corredor","MVA","1B",84,82,"717.2",715,"8.48","8.94",0,NA,NA
"2928","2024","Jose Guadalupe Chavez","JAL","2B",51,48,"388.1",231,"4.51","5.34",1,NA,NA
"2929","2024","Robinson Canó","MEX","2B",52,52,"422.1",228,"4.37","4.84",0,NA,NA
"2930","2024","Alfredo Hurtado","JAL","C",36,30,"251.0",227,"6.28","8.10",1,"6.42",0
"2931","2024","Logan Brown","SLT","C",29,26,"225.1",215,"7.38","8.56",1,"3.79",0
"2932","2024","Carlos Franco","VER","1B",29,24,"211.2",204,"7.00","8.66",0,NA,NA
"2933","2024","Isaias Tejeda","CAM","1B",25,25,"206.0",192,"7.64","8.34",1,NA,NA
"2934","2024","Ricardo Valenzuela","OAX","C",49,46,"391.2",370,"7.51","8.47",2,"5.42",0
"2935","2024","Domingo Leyba","TAB","2B",42,38,"329.2",175,"4.14","4.76",0,NA,NA
"2936","2024","Juan Kirk","PUE","C",56,47,"376.2",345,"6.13","8.21",2,"4.97",0
"2937","2024","Edwin Espinal","VER","1B",82,82,"676.0",682,"8.27","9.03",1,NA,NA
"2938","2024","Adeiny Hechavarría","TAB","2B",33,32,"271.1",154,"4.64","5.08",1,NA,NA
"2939","2024","Yermín Mercedes","SLT","1B",19,18,"150.0",154,"8.05","9.18",0,NA,NA
"2940","2024","Carlos Soto","MTY","C",50,40,"342.0",304,"6.04","7.95",2,"4.53",0
"2941","2024","Ricardo Cespedes","CAM","CF",62,61,"486.2",150,"2.40","2.76",1,NA,NA
"2942","2024","Wendell Rijo","VER","2B",28,28,"233.2",150,"5.32","5.76",1,NA,NA
"2943","2024","Jesse Castillo","QRO","1B",55,55,"443.0",446,"8.05","9.00",0,NA,NA
"2944","2024","Henry Alejandro Rodriguez","CHI","1B",18,18,"147.0",147,"8.11","8.94",1,NA,NA
"2945","2024","Kennys Vargas","LAR","1B",38,38,"294.2",293,"7.66","8.91",0,NA,NA
"2946","2024","Mario Feliciano","PUE","C",30,22,"185.1",146,"4.83","7.05",1,"4.86",0
"2947","2024","Roy Morales","TAB","C",57,48,"423.0",437,"7.61","9.23",1,"4.55",2
"2948","2024","Carlos Castro","TIG","C",20,18,"150.1",143,"7.10","8.52",0,"4.73",0
"2949","2024","Donny Sands","TIJ","C",35,33,"289.2",284,"8.06","8.78",2,"3.48",0
"2950","2024","Christian Villanueva","MTY","1B",51,50,"400.2",419,"8.16","9.36",1,NA,NA
"2951","2024","Randy Romero","TAB","CF",64,62,"534.2",139,"2.16","2.33",0,NA,NA
"2952","2024","J.J. Matijevic","CHI","1B",16,15,"132.0",135,"8.38","9.14",0,NA,NA
"2953","2024","Leobaldo Cabrera","AGS","LF",72,70,"584.1",134,"1.85","2.05",0,NA,NA
"2954","2024","Angelo Castellano","JAL","SS",32,32,"267.1",134,"4.16","4.48",1,NA,NA
"2955","2024","Eric Filia","MVA","LF",82,82,"676.2",134,"1.62","1.77",1,NA,NA
"2956","2024","José Marmolejos","MEX","1B",63,61,"547.2",530,"8.35","8.65",2,NA,NA
"2957","2024","Juan Centeno","SLT","C",39,35,"301.2",258,"6.56","7.65",2,"5.85",0
"2958","2024","Jonathan Schoop","LAG","1B",18,14,"124.2",126,"6.94","9.07",0,NA,NA
"2959","2024","Carlos Martínez","CHI","C",59,50,"447.0",375,"6.31","7.49",2,"6.83",0
"2960","2024","Logan Moore","MVA","C",65,65,"559.2",499,"7.62","7.97",2,"4.04",1
"2961","2024","José Briceño","MEX","C",46,39,"352.2",361,"7.78","9.15",3,"3.90",0
"2962","2024","Greg Bird","JAL","1B",71,71,"585.0",601,"8.39","9.17",0,NA,NA
"2963","2024","Victor Mendoza","MTY","1B",37,37,"303.0",341,"9.14","10.04",0,NA,NA
"2964","2024","Julian Ornelas","MEX","LF",75,75,"652.1",112,"1.48","1.53",0,NA,NA
"2965","2024","Kristian Delgado","CHI","2B",40,38,"332.1",222,"5.50","5.96",0,NA,NA
"2966","2024","Jonathan Mendoza","CAM","2B",28,21,"182.2",111,"3.93","5.44",0,NA,NA
"2967","2024","Roldani Baldwin","VER","C",15,14,"120.0",110,"7.27","8.18",1,"6.30",0
"2968","2024","Webster Rivas","YUC","C",68,66,"556.1",546,"7.96","8.76",3,"4.40",0
"2969","2024","Daniel Castro","MTY","2B",28,16,"169.0",109,"3.86","5.75",0,NA,NA
"2970","2024","Santiago Chávez","MVA","C",35,25,"237.2",218,"6.17","8.20",1,"4.13",0
"2971","2024","Ali Castillo","LAR","2B",92,92,"784.1",432,"4.65","4.91",1,NA,NA
"2972","2024","Alexis Wilson","TIG","C",63,60,"511.2",532,"8.37","9.28",4,"5.36",0
"2973","2024","Gabriel Lino","OAX","C",46,37,"336.1",310,"6.67","8.22",3,"7.31",0
"2974","2024","Alan Espinoza","VER","C",59,58,"489.0",410,"6.88","7.47",2,"4.25",0
"2975","2024","Leonardo Reginatto","AGS","1B",48,47,"400.2",410,"8.46","9.14",0,NA,NA
"2976","2024","Sebastián Elizalde","MTY","RF",53,53,"445.0",101,"1.89","2.02",0,NA,NA
"2977","2024","Alberth Martinez","LEO","RF",54,51,"417.1",100,"1.83","2.14",0,NA,NA
"2978","2024","Carlos Garzon","DUR","C",60,55,"447.1",399,"6.58","7.95",4,"6.34",0
"2979","2024","Roberto Ramos","OAX","1B",17,15,"110.0",99,"5.76","8.02",0,NA,NA
"2980","2024","Francisco Arcia","LAR","C",77,72,"623.1",685,"8.81","9.79",6,"3.64",0
"2981","2024","Herlis Rodriguez","VER","CF",90,90,"772.0",195,"2.14","2.25",0,NA,NA
"2982","2024","Allen Córdoba","LAG","CF",76,74,"613.2",193,"2.51","2.80",2,NA,NA
"2983","2024","Aristides Aquino","MEX","RF",52,51,"453.1",94,"1.79","1.85",1,NA,NA
"2984","2024","Daniel Palka","LAG","1B",26,25,"205.0",187,"7.12","8.12",0,NA,NA
"2985","2024","Yasiel Puig","VER","RF",50,50,"416.0",93,"1.84","1.99",1,NA,NA
"2986","2024","Jose Gaitan","VER","LF",59,54,"478.0",91,"1.53","1.69",0,NA,NA
"2987","2024","Issmael Salas","QRO","1B",17,9,"99.0",91,"5.29","8.18",0,NA,NA
"2988","2024","Alfredo Lopez","DUR","LF",45,45,"364.0",90,"1.98","2.20",1,NA,NA
"2989","2024","Hansen Lopez","CHI","C",16,9,"88.0",87,"5.38","8.80",1,"7.06",0
"2990","2024","Carlos Munoz","AGS","1B",19,9,"82.2",86,"4.47","9.33",0,NA,NA
"2991","2024","Norberto Obeso","YUC","LF",51,49,"416.0",86,"1.67","1.84",0,NA,NA
"2992","2024","Tomás Telis","AGS","C",60,55,"473.0",428,"7.05","8.05",3,"5.16",0
"2993","2024","Johneshwy Fargas","SLT","CF",67,64,"562.2",170,"2.51","2.69",1,NA,NA
"2994","2024","Roel Santos","TAB","CF",49,49,"391.0",85,"1.71","1.93",0,NA,NA
"2995","2024","Nick Williams","TIJ","RF",36,36,"307.1",85,"2.33","2.46",0,NA,NA
"2996","2024","Carlos Mendivil","DUR","C",25,20,"182.2",167,"6.60","8.16",2,"7.34",0
"2997","2024","Tres Barrera","TIJ","C",50,46,"408.1",395,"7.80","8.60",4,"4.67",0
"2998","2024","Nicholas Torres","LAG","RF",73,73,"600.2",158,"2.14","2.34",2,NA,NA
"2999","2024","Jose Aguilar","SLT","CF",36,30,"270.0",78,"2.14","2.57",1,NA,NA
"3000","2024","Dwight Smith Jr.","JAL","CF",41,34,"305.1",78,"1.88","2.27",0,NA,NA
"3001","2024","Justin O'Conner","AGS","C",43,39,"335.1",305,"7.00","8.09",3,"5.56",1
"3002","2024","Cristian Santana","CHI","1B",30,28,"234.2",224,"7.37","8.50",0,NA,NA
"3003","2024","Andretty Cordero","AGS","1B",33,32,"269.0",293,"8.76","9.67",2,NA,NA
"3004","2024","Michael De León","LEO","2B",14,14,"117.0",73,"5.14","5.54",1,NA,NA
"3005","2024","Jhon Nuñez","JAL","C",43,41,"347.1",288,"6.60","7.37",3,"6.50",1
"3006","2024","German Revilla","TIG","C",14,8,"75.0",71,"5.00","8.40",1,"5.28",0
"3007","2024","Sam Travis","DUR","1B",45,45,"388.0",420,"9.20","9.60",1,NA,NA
"3008","2024","Diosbel Arias","MEX","1B",15,14,"121.1",139,"9.13","10.19",0,NA,NA
"3009","2024","Dean Nevarez","LAG","C",43,34,"303.1",272,"6.23","7.96",3,"4.60",0
"3010","2024","Yosmany Guerra","QRO","2B",43,40,"345.1",203,"4.65","5.22",0,NA,NA
"3011","2024","Manny Garcia","CHI","1B",16,14,"131.0",135,"8.31","9.14",0,NA,NA
"3012","2024","Marco Chicuate","LEO","C",63,56,"491.2",470,"7.35","8.49",3,"6.32",0
"3013","2024","Oziel Flores","CHI","2B",20,15,"126.2",65,"3.20","4.57",1,NA,NA
"3014","2024","Michael Wing","JAL","2B",13,12,"97.0",65,"4.92","5.94",1,NA,NA
"3015","2024","Danny Ortiz","PUE","LF",84,84,"693.2",129,"1.51","1.65",0,NA,NA
"3016","2024","Ricardo Serrano","CAM","3B",47,45,"362.1",129,"2.70","3.16",0,NA,NA
"3017","2024","Yangervis Solarte","OAX","1B",16,16,"136.0",129,"7.94","8.40",1,NA,NA
"3018","2024","Jonathan Morales","MTY","C",28,26,"201.1",191,"6.71","8.42",2,"4.56",0
"3019","2024","Harold Castro","TIJ","2B",45,37,"323.0",190,"4.16","5.21",2,NA,NA
"3020","2024","Art Charles","YUC","1B",72,72,"596.1",632,"8.64","9.39",4,NA,NA
"3021","2024","Sebastian Valle","SLT","C",39,35,"299.1",248,"6.26","7.34",4,"4.75",0
"3022","2024","Ali Solis","QRO","C",38,38,"319.0",309,"8.00","8.58",5,"5.64",0
"3023","2024","Yadir Drake","YUC","RF",67,67,"559.1",121,"1.78","1.92",0,NA,NA
"3024","2024","Alejandro Mejia","SLT","1B",67,66,"570.0",604,"8.87","9.38",4,NA,NA
"3025","2024","Demetrius Sims","TIG","SS",28,27,"236.0",120,"4.21","4.50",0,NA,NA
"3026","2024","Saul Garza","TIJ","C",27,22,"200.0",179,"6.52","7.92",3,"4.19",0
"3027","2024","Aneury Tavárez","TIJ","LF",76,76,"669.0",119,"1.54","1.57",1,NA,NA
"3028","2024","Rangel Ravelo","LAR","1B",21,21,"184.0",178,"8.33","8.56",1,NA,NA
"3029","2024","Aaron Altherr","LAG","LF",37,37,"319.2",59,"1.57","1.64",0,NA,NA
"3030","2024","Ciro Norzagaray","PUE","2B",30,14,"159.0",118,"3.87","6.57",1,NA,NA
"3031","2024","Rio Ruiz","QRO","3B",26,24,"205.2",59,"2.23","2.55",0,NA,NA
"3032","2024","Missael Rivera","SLT","2B",75,74,"642.1",352,"4.61","4.85",3,NA,NA
"3033","2024","Jose Martinez","LAR","3B",28,26,"229.2",58,"2.04","2.24",0,NA,NA
"3034","2024","Orlando Pina","PUE","1B",13,9,"70.2",58,"4.38","7.33",1,NA,NA
"3035","2024","Isaac Rodriguez","TIJ","2B",55,47,"423.0",232,"4.15","4.85",0,NA,NA
"3036","2024","Angel Reyes","AGS","CF",74,74,"602.2",172,"2.28","2.53",1,NA,NA
"3037","2024","Julian Escobedo","LAG","LF",33,27,"232.2",57,"1.70","2.17",0,NA,NA
"3038","2024","Yosmany Guerra","QRO","3B",20,20,"163.2",57,"2.80","3.09",1,NA,NA
