"","Year","Name","Team","POS","GP","GS","IP","GO","AO","NP","O","CG","SHO","BK","GO/AO","P/INN","K/BB","K/9","W/9","H/9","R/9","HR/9","K%","BB%","K-BB%","FIP"
"1048","2022","Bryan Bonnell","LAR","P",1,1,"2.2",2,3,58,8,0,0,0,"0.67","21.75","1.00","10.13","10.13","16.88","16.88","0.00",18.8,18.8,0,5.18
"1049","2022","Francisco Rios","MVA","P",6,1,"6.1",7,6,119,19,0,0,0,"1.17","18.79","0.75","4.26","5.68","21.32","17.05","0.00",8.1,10.8,-2.7,5.78
"1050","2022","Jorge Gonzalez","AGS","OF",1,0,"1.0",1,2,28,3,0,0,0,"0.50","28.00","-.--","0.00","0.00","27.00","18.00","0.00",0,0,0,3.81
"1051","2022","Luis Niebla","GDL","P",1,0,"1.0",2,0,25,3,0,0,0,"2.00","25.00","1.00","9.00","9.00","18.00","18.00","0.00",16.7,16.7,0,4.81
"1052","2022","Andres E. Perez","OAX","P",8,0,"5.0",9,4,115,15,0,0,0,"2.25","23.00","0.50","3.60","7.20","21.60","18.00","3.60",6.5,12.9,-6.4,10.61
"1053","2022","Randy Rosario","SLT","P",6,0,"3.0",6,1,81,9,0,0,0,"6.00","27.00","0.25","6.00","24.00","12.00","18.00","3.00",9.1,36.4,-27.3,15.81
"1054","2022","Joel Inoa","DUR","P",6,3,"14.1",20,13,326,43,0,0,0,"1.54","22.74","0.55","3.77","6.91","20.09","18.84","3.14",7.2,13.3,-6.1,10.13
"1055","2022","Amilcar Gaxiola","TIG","P",8,4,"14.1",15,15,294,43,0,0,0,"1.00","20.51","0.82","5.65","6.91","20.72","18.84","2.51",10.8,13.3,-2.5,8.56
"1056","2022","Mike Kickham","GDL","P",2,1,"2.1",4,1,68,7,0,0,0,"4.00","29.14","0.50","7.71","15.43","23.14","27.00","3.86",11.8,23.5,-11.7,13.81
"1057","2022","Aldo Nuno","LEO","P",8,0,"7.2",8,9,169,23,0,0,1,"0.89","22.04","0.71","5.87","8.22","22.30","21.13","1.17",10.2,14.3,-4.1,7.56
"1058","2022","Isaiah Ramos","PUE","P",3,0,"1.1",3,0,40,4,0,0,0,"3.00","30.00","0.33","6.75","20.25","13.50","20.25","0.00",10,30,-20,12.9
"1059","2022","Edgar Rodriguez","LEO","P",4,0,"1.2",3,1,56,5,0,0,0,"3.00","33.60","-.--","10.80","0.00","43.20","43.20","21.60",14.3,0,14.3,43.81
"1060","2022","Joel Sosa","DUR","P",2,0,"2.0",1,3,41,6,0,0,0,"0.33","20.50","-.--","9.00","0.00","31.50","22.50","0.00",15.4,0,15.4,1.81
"1061","2022","Irving Cota","TIG","P",2,2,"3.0",2,6,78,9,0,0,0,"0.33","26.00","0.20","3.00","15.00","15.00","24.00","6.00",5.3,26.3,-21,16.81
"1062","2022","Daniel Álvarez","SLT","P",5,0,"3.2",4,3,83,11,0,0,0,"1.33","22.64","2.00","9.82","4.91","31.91","24.55","2.45",15.4,7.7,7.7,7.25
"1063","2022","Edgar Acosta","LEO","P",3,0,"2.0",1,3,62,6,0,0,0,"0.33","31.00","0.17","4.50","27.00","22.50","27.00","0.00",6.2,37.5,-31.3,11.81
"1064","2022","Adrian Del Moral","MEX","P",1,0,"1.0",2,0,24,3,0,0,0,"2.00","24.00","1.00","9.00","9.00","18.00","27.00","18.00",16.7,16.7,0,30.81
"1065","2022","Marco Fregozo","LAG","P",4,0,"2.2",1,6,71,8,0,0,0,"0.17","26.63","0.20","3.38","16.88","20.25","27.00","6.75",5.3,26.3,-21,21.54
"1066","2022","Mauricio Fuentes","MEX","P",1,0,"0.1",0,0,14,1,0,0,0,"-.--","42.00","1.00","27.00","27.00","27.00","27.00","27.00",33.3,33.3,0,143.81
"1067","2022","Luis Ochoa","TIJ","P",1,0,"0.1",1,0,13,1,0,0,0,"1.00","39.00","0.00","0.00","27.00","27.00","27.00","0.00",0,33.3,-33.3,33.81
"1068","2022","Manuel Rondon","VER","P",2,0,"1.0",2,0,35,3,0,0,0,"2.00","35.00","0.50","9.00","18.00","36.00","27.00","9.00",11.1,22.2,-11.1,20.81
"1069","2022","Dariel Álvarez","SLT","RF",1,0,"0.2",2,0,25,2,0,0,0,"2.00","37.50","0.00","0.00","27.00","27.00","27.00","0.00",0,28.6,-28.6,48.81
"1070","2022","Gerson Bautista","GDL","P",9,0,"6.2",6,9,203,20,0,0,0,"0.67","30.45","0.45","6.75","14.85","21.60","29.70","6.75",10.6,23.4,-12.8,18.01
"1071","2022","Angel Barreras","GDL","P",1,1,"2.0",2,2,57,6,0,0,0,"1.00","28.50","0.00","0.00","9.00","40.50","31.50","4.50",0,13.3,-13.3,13.31
"1072","2022","Juliandry Higuera","SLT","P",3,0,"2.0",5,1,56,6,0,0,0,"5.00","28.00","0.00","0.00","9.00","36.00","40.50","0.00",0,12.5,-12.5,6.81
"1073","2022","Jahir Perez","CAM","P",2,0,"2.0",1,3,52,6,0,0,0,"0.33","26.00","0.50","4.50","9.00","27.00","31.50","4.50",7.7,15.4,-7.7,12.31
"1074","2022","Tony Guerra","CAM","P",1,1,"1.1",2,2,45,4,0,0,0,"1.00","33.75","0.00","0.00","20.25","33.75","54.00","6.75",0,25,-25,23.81
"1075","2022","Jose Torres","PUE","P",2,0,"0.2",1,1,25,2,0,0,0,"1.00","37.50","0.00","0.00","27.00","40.50","40.50","0.00",0,25,-25,48.81
"1076","2022","Julio Hernandez","VER","P",4,0,"1.2",3,2,60,5,0,0,0,"1.50","36.00","0.00","0.00","5.40","64.80","48.60","16.20",0,5.6,-5.6,38.81
"1077","2022","William Cuevas","MEX","P",1,1,"0.2",1,0,22,2,0,0,0,"1.00","33.00","1.00","13.50","13.50","27.00","54.00","0.00",16.7,16.7,0,23.81
"1078","2022","Fernando Gallegos","TIJ","P",1,0,"0.2",1,0,29,2,0,0,0,"1.00","43.50","0.33","13.50","40.50","27.00","54.00","0.00",14.3,42.9,-28.6,38.81
"1079","2022","Felipe Rodriguez","MVA","C",1,0,"0.1",0,0,30,1,0,0,0,"-.--","90.00","0.50","27.00","54.00","81.00","135.00","0.00",16.7,33.3,-16.6,43.81
"1080","2022","Julio Zapata","LEO","P",1,0,"0.1",0,1,20,1,0,0,0,"0.00","60.00","0.00","0.00","27.00","81.00","135.00","54.00",0,16.7,-16.7,323.81
"1081","2022","Hendrick Briones","DUR","P",1,0,"0.0",0,0,25,0,0,0,0,"-.--","-.--","0.00","-.--","-.--","-.--","-.--","-.--",0,60,-60,Inf
"1082","2023","Gael Bermudez","TIG","P",3,0,"4.1",5,5,63,13,0,0,0,"1.00","14.54","2.00","4.15","2.08","4.15","0.00","0.00",13.3,6.7,6.6,3.57
"1083","2023","Jose Bravo","MEX","P",2,0,"3.0",2,2,38,9,0,0,0,"1.00","12.67","-.--","12.00","0.00","9.00","0.00","0.00",36.4,0,36.4,1.15
"1084","2023","Adalberto Carrillo","TIJ","C",1,0,"1.0",1,1,12,3,0,0,0,"1.00","12.00","-.--","0.00","0.00","18.00","0.00","0.00",0,0,0,3.81
"1085","2023","Juan Pablo Cervantez","LEO","P",2,0,"1.2",3,0,37,5,0,0,0,"3.00","22.20","2.00","10.80","5.40","5.40","0.00","0.00",28.6,14.3,14.3,2.98
"1086","2023","Jesus Cruz","YUC","P",4,0,"4.0",2,3,58,12,0,0,0,"0.67","14.50","3.00","13.50","4.50","4.50","0.00","0.00",40,13.3,26.7,2.31
"1087","2023","Abraham DeLeon","YUC","P",3,0,"2.2",2,4,33,8,0,0,0,"0.50","12.38","-.--","6.75","0.00","3.38","0.00","0.00",22.2,0,22.2,1.99
"1088","2023","Juan Delgadillo","TAB","P",1,1,"1.1",1,2,17,4,0,0,0,"0.50","12.75","-.--","6.75","0.00","0.00","0.00","0.00",25,0,25,1.99
"1089","2023","Oziel Flores","OAX","IF",1,0,"0.2",1,0,1,2,0,0,0,"1.00","1.50","-.--","0.00","0.00","0.00","0.00","0.00",0,0,0,3.81
"1090","2023","Juan Haro","TIG","C",1,0,"0.1",0,0,4,1,0,0,0,"-.--","12.00","-.--","27.00","0.00","0.00","0.00","0.00",100,0,100,-16.19
"1091","2023","Enoch Martinez","LEO","P",1,1,"1.0",1,0,25,3,0,0,0,"1.00","25.00","0.00","0.00","18.00","18.00","0.00","0.00",0,40,-40,9.81
"1092","2023","Victor Morales","MEX","P",3,0,"1.2",2,2,37,5,0,0,0,"1.00","22.20","0.00","0.00","10.80","16.20","0.00","0.00",0,20,-20,11.31
"1093","2023","Agustin Murillo","AGS","3B",1,0,"1.0",1,2,7,3,0,0,0,"0.50","7.00","-.--","0.00","0.00","9.00","0.00","0.00",0,0,0,3.81
"1094","2023","Oliver Pérez","YUC","P",1,0,"0.1",0,0,3,1,0,0,0,"-.--","9.00","-.--","27.00","0.00","0.00","0.00","0.00",100,0,100,-16.19
"1095","2023","Leonardo Reginatto","AGS","3B",1,0,"1.0",1,1,6,3,0,0,0,"1.00","6.00","-.--","0.00","0.00","9.00","0.00","0.00",0,0,0,3.81
"1096","2023","Ivan Rodriguez","AGS","P",2,0,"1.0",1,1,18,3,0,0,0,"1.00","18.00","1.00","9.00","9.00","9.00","0.00","0.00",16.7,16.7,0,7.81
"1097","2023","Arodys Vizcaíno","YUC","P",9,0,"9.0",9,6,145,27,0,0,0,"1.50","16.11","2.40","12.00","5.00","3.00","0.00","0.00",34.3,14.3,20,2.81
"1098","2023","Ezequiel Zabaleta","OAX","P",1,0,"0.2",1,1,20,2,0,0,0,"1.00","30.00","0.00","0.00","27.00","13.50","0.00","0.00",0,40,-40,33.81
"1099","2023","Vidal Nuño","MVA","P",28,0,"31.1",30,28,481,94,0,0,0,"1.07","15.35","7.50","8.62","1.15","8.33","1.15","0.29",24.6,3.3,21.3,2.78
"1100","2023","Michael Feliz","YUC","P",9,0,"8.1",7,5,136,25,0,0,0,"1.40","16.32","6.50","14.04","2.16","6.48","1.08","0.00",39.4,6.1,33.3,1.34
"1101","2023","Tayron Guerrero","MEX","P",8,0,"7.2",11,4,106,23,0,0,0,"2.75","13.83","-.--","9.39","0.00","5.87","1.17","0.00",28.6,0,28.6,1.59
"1102","2023","Cristian Garza","LAG","P",10,0,"6.2",9,8,150,20,0,0,1,"1.13","22.50","0.75","8.10","10.80","8.10","9.45","0.00",16.2,21.6,-5.4,5.75
"1103","2023","Derrick Loop","TAB","P",40,0,"38.0",46,28,623,114,0,0,0,"1.64","16.39","2.24","9.00","4.03","7.82","2.84","0.47",23.3,10.4,12.9,3.92
"1104","2023","Fernando Salas","TAB","P",29,0,"30.2",26,32,472,92,0,0,0,"0.81","15.39","5.50","9.68","1.76","5.28","1.47","0.88",28.7,5.2,23.5,3.51
"1105","2023","Williams Ramirez","YUC","P",30,0,"30.1",10,17,555,91,0,0,0,"0.59","18.30","3.00","17.80","5.93","3.26","1.78","0.59",50.8,16.9,33.9,2.68
"1106","2023","Hansel Robles","TIJ","P",25,0,"23.2",28,19,394,71,0,0,1,"1.47","16.65","4.17","9.51","2.28","8.75","3.04","0.00",24,5.8,18.2,2.82
"1107","2023","Alejandro Barraza","LAR","P",33,0,"35.1",45,30,497,106,0,0,1,"1.50","14.07","2.89","6.62","2.29","5.86","1.78","1.02",19.4,6.7,12.7,4.67
"1108","2023","Loiger Padron","TIG","P",19,0,"17.0",12,20,277,51,0,0,0,"0.60","16.29","1.70","9.00","5.29","6.35","2.12","0.53",23.9,14.1,9.8,4.34
"1109","2023","Luis González","MTY","P",39,0,"37.1",24,41,622,112,0,0,0,"0.59","16.66","5.38","10.37","1.93","7.23","1.69","0.72",29.5,5.5,24,3.19
"1110","2023","Miguel Aguilar","YUC","P",41,0,"34.1",32,34,508,103,0,0,0,"0.94","14.80","4.88","10.22","2.10","4.98","2.36","0.79",29.3,6,23.3,3.46
"1111","2023","Daniel Nunez","TAB","P",11,1,"14.2",17,10,242,44,0,0,0,"1.70","16.50","3.00","9.20","3.07","7.36","3.07","0.61",25.4,8.5,16.9,3.67
"1112","2023","Wirfin Obispo","MVA","P",35,0,"37.2",33,40,675,113,0,0,0,"0.83","17.92","1.52","9.08","5.97","5.73","2.39","0.48",23.3,15.3,8,4.73
"1113","2023","Ricardo Chapa","LAR","P",17,1,"23.0",33,16,337,69,0,0,0,"2.06","14.65","2.57","7.04","2.74","8.22","3.13","0.39",18.8,7.3,11.5,3.86
"1114","2023","Juan Macias","TAB","P",22,1,"36.2",32,47,556,110,0,0,0,"0.68","15.16","1.71","5.89","3.44","5.65","1.96","0.74",16.9,9.9,7,4.89
"1115","2023","Juan Gámez","MTY","P",18,0,"18.0",35,9,224,54,0,0,0,"3.89","12.44","3.67","5.50","1.50","7.00","4.50","1.00",15.3,4.2,11.1,4.54
"1116","2023","Geoff Broussard","LAR","P",49,0,"52.0",46,60,764,156,0,0,0,"0.77","14.69","3.07","7.96","2.60","5.71","2.08","0.35",22.7,7.4,15.3,3.58
"1117","2023","Felipe Hernandez","GDL","P",4,0,"4.1",5,3,67,13,0,0,0,"1.67","15.46","1.33","8.31","6.23","6.23","2.08","0.00",22.2,16.7,5.5,4.06
"1118","2023","Tyler Alexander","SLT","P",6,6,"33.1",27,46,456,100,0,0,0,"0.59","13.68","24.00","6.48","0.27","7.83","2.70","0.54",18.8,0.8,18,3.33
"1119","2023","Ty Madrigal","VER","P",27,0,"25.0",31,15,428,75,0,0,1,"2.07","17.12","1.80","9.72","5.40","5.40","3.60","0.36",25.5,14.2,11.3,4.33
"1120","2023","Yamil Castillo","YUC","P",15,0,"20.2",17,18,308,62,0,0,0,"0.94","14.90","3.57","10.89","3.05","4.79","2.18","1.31",31.6,8.9,22.7,4.46
"1121","2023","Felix Doubront","YUC","P",8,7,"36.1",33,30,593,109,0,0,0,"1.10","16.32","4.22","9.41","2.23","8.92","2.72","0.50",25.7,6.1,19.6,3.34
"1122","2023","Luis Marquez","TIJ","P",35,0,"31.2",22,42,537,95,0,0,0,"0.52","16.96","3.75","8.53","2.27","6.25","2.56","0.85",24,6.4,17.6,4.01
"1123","2023","Onelki Garcia","YUC","P",10,10,"50.2",70,43,730,152,0,0,0,"1.63","14.41","2.67","5.68","2.13","7.28","2.49","0.36",16,6,10,3.89
"1124","2023","Reyes Moronta","MEX","P",8,0,"7.2",4,5,138,23,0,0,0,"0.80","18.00","2.60","15.26","5.87","4.70","2.35","0.00",40.6,15.6,25,2.7
"1125","2023","Braulio Torres-Perez","TAB","P",16,16,"78.1",105,62,1323,235,0,0,0,"1.69","16.89","2.11","6.78","3.22","7.47","3.45","0.69",18.3,8.7,9.6,4.53
"1126","2023","Alexandro Tovalin","YUC","P",43,0,"40.2",50,30,599,122,0,0,0,"1.67","14.73","3.27","7.97","2.43","6.42","3.76","0.66",22.6,6.9,15.7,4.04
"1127","2023","Mario Jimenez","TAB","P",31,0,"29.0",26,44,427,87,0,0,0,"0.59","14.72","0.93","4.03","4.34","7.14","2.48","0.00",10.8,11.7,-0.9,4.36
"1128","2023","Jonathan Aro","GDL","P",46,0,"46.2",48,45,730,140,0,0,0,"1.07","15.64","3.38","8.49","2.51","8.29","2.51","0.58",22.7,6.7,16,3.66
"1129","2023","Keury Mella","MTY","P",28,0,"28.2",34,31,435,86,0,0,0,"1.10","15.17","1.78","5.02","2.83","7.85","2.51","0.31",13.6,7.6,6,4.42
"1130","2023","Neftalí Feliz","TIJ","P",42,0,"42.2",33,44,728,128,0,0,0,"0.75","17.06","2.78","10.55","3.80","8.02","3.59","0.42",27.3,9.8,17.5,3.34
"1131","2023","Alejandro Soto","VER","P",20,7,"60.1",47,68,949,181,0,0,2,"0.69","15.73","2.95","8.80","2.98","6.12","2.54","0.45",24.6,8.3,16.3,3.75
"1132","2023","Ricardo Rodríguez","TIJ","P",37,0,"38.0",38,38,592,114,0,0,0,"1.00","15.58","9.50","9.00","0.95","9.71","4.03","0.47",23.8,2.5,21.3,2.89
"1133","2023","Gerardo Gutierrez","VER","P",38,0,"41.0",38,32,670,123,0,0,1,"1.19","16.34","2.32","9.66","4.17","5.71","2.85","0.88",26.7,11.5,15.2,4.76
"1134","2023","Javier Medina","YUC","P",11,0,"13.2",21,12,194,41,0,0,0,"1.75","14.20","1.00","3.95","3.95","9.22","2.63","0.66",10.2,10.2,0,5.25
"1135","2023","Seth Blair","TIJ","P",4,0,"3.1",3,4,49,10,0,0,0,"0.75","14.70","2.00","5.40","2.70","10.80","2.70","0.00",14.3,7.1,7.2,3.49
"1136","2023","Jorgan Cavanerio","AGS","P",6,0,"10.0",16,9,120,30,0,0,0,"1.78","12.00","2.00","3.60","1.80","8.10","2.70","0.90",9.8,4.9,4.9,4.91
"1137","2023","Ozzie Mendez","DUR","P",35,0,"26.2",30,26,397,80,0,0,0,"1.15","14.89","1.00","5.40","5.40","8.44","3.04","0.34",14.2,14.2,0,4.92
"1138","2023","Mario Meza","SLT","P",41,0,"36.2",31,31,630,110,0,0,4,"1.00","17.18","1.72","10.55","6.14","5.65","3.44","0.00",27.6,16,11.6,3.76
"1139","2023","Jake Thompson","YUC","P",18,18,"89.2",99,78,1464,269,0,0,0,"1.27","16.33","2.31","8.33","3.61","8.93","3.41","0.30",21.2,9.2,12,3.84
"1140","2023","Isaac Jimenez","DUR","P",38,0,"42.2",34,49,699,128,0,0,0,"0.69","16.38","2.80","8.86","3.16","7.38","3.16","0.63",23.7,8.5,15.2,3.96
"1141","2023","Nivaldo Rodriguez","MTY","P",17,17,"94.2",77,106,1362,284,0,0,1,"0.73","14.39","4.20","7.99","1.90","8.75","3.14","0.57",22,5.2,16.8,3.56
"1142","2023","Kurt Heyer","SLT","P",44,0,"52.0",68,48,771,156,0,0,0,"1.42","14.83","5.86","7.10","1.21","8.13","3.12","0.52",19.4,3.3,16.1,3.39
"1143","2023","Jorge Perez","TIJ","P",8,6,"35.2",48,37,478,107,0,0,0,"1.30","13.40","9.50","4.79","0.50","8.83","2.78","0.76",13.5,1.4,12.1,4.01
"1144","2023","Donnie Hart","LAR","P",37,0,"25.2",37,19,372,77,0,0,0,"1.95","14.49","3.20","5.61","1.75","11.57","3.16","0.70",14.4,4.5,9.9,4.29
"1145","2023","Jesus Martinez","MTY","P",34,0,"31.2",37,24,460,95,0,0,0,"1.54","14.53","3.50","7.96","2.27","6.82","2.84","0.57",22.8,6.5,16.3,3.72
"1146","2023","Mike Morin","OAX","P",17,0,"18.2",13,12,253,56,0,0,0,"1.08","13.55","5.20","12.54","2.41","8.68","2.89","0.48",34.7,6.7,28,2.66
"1147","2023","Yoennis Yera","TAB","P",13,13,"68.1",59,72,1115,205,0,0,1,"0.82","16.32","2.79","8.82","3.16","7.24","3.03","0.53",24.1,8.6,15.5,3.71
"1148","2023","Jesus Barraza","SLT","P",25,1,"27.1",33,27,451,82,0,0,0,"1.22","16.50","1.46","6.26","4.28","9.55","2.96","0.33",15.6,10.7,4.9,4.44
"1149","2023","Thomas McIlraith","LAG","P",34,0,"36.1",29,34,622,109,0,0,0,"0.85","17.12","2.71","11.39","4.21","6.44","2.97","0.25",29.9,11,18.9,3.2
"1150","2023","Edwin Fierro","MEX","P",42,0,"39.1",61,22,595,118,0,0,2,"2.77","15.13","2.38","7.09","2.97","7.55","2.97","0.69",19.3,8.1,11.2,4.3
"1151","2023","Joe Corbett","DUR","P",4,0,"6.0",4,4,95,18,0,0,0,"1.00","15.83","5.00","15.00","3.00","9.00","3.00","0.00",38.5,7.7,30.8,1.48
"1152","2023","Enrique Burgos","YUC","P",31,0,"29.2",28,21,515,89,0,0,0,"1.33","17.36","2.85","11.22","3.94","7.28","3.03","0.91",29.8,10.5,19.3,4.05
"1153","2023","Adam Hofacket","LEO","P",44,0,"50.1",79,40,794,151,0,0,0,"1.98","15.77","1.82","5.54","3.04","9.48","3.93","0.72",14,7.7,6.3,4.75
"1154","2023","Felipe Arredondo","TIG","P",39,0,"41.1",54,54,620,124,0,0,1,"1.00","15.00","0.94","3.70","3.92","6.31","4.57","0.65",9.8,10.3,-0.5,5.39
"1155","2023","Yoimer Camacho","PUE","P",17,17,"97.1",107,96,1531,292,1,1,0,"1.11","15.73","3.13","6.93","2.22","8.69","3.33","0.65",18.5,5.9,12.6,4.26
"1156","2023","Marcelo Martinez","MTY","P",5,3,"17.2",14,20,286,53,0,0,0,"0.70","16.19","3.40","8.66","2.55","8.15","3.06","0.51",23.6,6.9,16.7,3.46
"1157","2023","Adrian De Horta","MEX","P",22,10,"64.2",68,68,1060,194,0,0,0,"1.00","16.39","1.31","6.40","4.87","8.77","3.76","0.28",16.3,12.4,3.9,4.56
"1158","2023","Sam Bordner","LAR","P",42,0,"38.0",37,35,661,114,0,0,1,"1.06","17.39","2.06","8.29","4.03","8.05","3.32","0.47",22,10.7,11.3,4.08
"1159","2023","Cameron Gann","TIG","P",8,8,"43.1",38,53,762,130,0,0,1,"0.72","17.58","1.19","6.44","5.40","7.89","3.32","0.62",16.6,13.9,2.7,5.16
"1160","2023","Raul Barron","TIG","P",39,0,"37.1",59,24,584,112,0,0,4,"2.46","15.64","1.25","4.82","3.86","9.40","4.10","0.48",12.6,10.1,2.5,4.81
"1161","2023","Alexis Vera","MTY","P",26,0,"28.2",35,23,484,86,0,0,0,"1.52","16.88","1.79","7.85","4.40","9.10","3.14","0.31",19.8,11.1,8.7,3.99
"1162","2023","Gerson Bautista","MTY","P",24,0,"22.2",18,24,380,68,0,0,1,"0.75","16.76","1.71","9.53","5.56","5.96","3.97","0.79",25,14.6,10.4,4.85
"1163","2023","Carlos Belen","MTY","P",38,0,"39.1",55,24,577,118,0,0,0,"2.29","14.67","2.50","6.86","2.75","8.01","3.43","0.23",19,7.6,11.4,3.69
"1164","2023","Anhuar Garcia","YUC","P",19,0,"19.2",20,21,334,59,0,0,0,"0.95","16.98","1.67","6.86","4.12","7.32","3.20","0.92",18.3,11,7.3,5.17
"1165","2023","Lester Oliveros","CAM","P",37,0,"39.1",27,44,695,118,0,0,1,"0.61","17.67","2.39","9.84","4.12","7.55","3.43","0.69",25.9,10.8,15.1,4.07
"1166","2023","Kevin Milam","MVA","P",11,0,"14.0",16,14,246,42,0,0,0,"1.14","17.57","1.83","7.07","3.86","12.86","4.50","0.64",16.4,9,7.4,4.46
"1167","2023","Teddy Stankiewicz","TIJ","P",5,5,"28.0",28,18,429,84,0,0,0,"1.56","15.32","6.60","10.61","1.61","7.71","3.21","0.64",29.7,4.5,25.2,3.24
"1168","2023","Nate Antone","LAR","P",25,11,"64.1",72,52,1146,193,0,0,1,"1.38","17.81","2.64","9.23","3.50","8.53","3.64","0.84",23.9,9.1,14.8,4.14
"1169","2023","Fabian Cota","MEX","P",25,0,"22.1",20,17,351,67,0,0,0,"1.18","15.72","3.14","8.87","2.82","9.67","3.22","0.81",24.4,7.8,16.6,3.95
"1170","2023","Ronnie Williams","MEX","P",16,16,"80.2",95,58,1308,242,1,0,0,"1.64","16.21","2.27","7.59","3.35","9.48","3.79","0.33",19.9,8.8,11.1,3.91
"1171","2023","Kenneth Carrillo","TIG","P",14,0,"16.2",26,14,294,50,0,0,0,"1.86","17.64","0.60","4.86","8.10","8.64","6.48","0.00",10.7,17.9,-7.2,6.22
"1172","2023","Ruddy Acosta","PUE","P",7,7,"35.2",37,40,623,107,0,0,0,"0.93","17.47","1.71","6.06","3.53","10.85","3.53","0.50",15.1,8.8,6.3,4.47
"1173","2023","Enrique Castillo","MTY","P",19,0,"24.2",14,34,395,74,0,0,0,"0.41","16.01","1.53","8.39","5.47","9.49","3.28","1.46",20.5,13.4,7.1,5.92
"1174","2023","Daniel Guerrero","VER","P",14,2,"24.2",14,38,389,74,0,0,0,"0.37","15.77","1.13","6.20","5.47","8.03","3.28","0.36",16,14.2,1.8,4.8
"1175","2023","Carlos Navas","CAM","P",39,0,"43.0",32,53,737,129,0,0,1,"0.60","17.14","1.83","8.79","4.81","6.70","3.77","1.26",22.6,12.4,10.2,5.56
"1176","2023","Andres Ivan Meza","GDL","P",42,0,"42.2",47,28,739,128,0,0,0,"1.68","17.32","2.21","8.86","4.01","9.07","4.01","0.21",23.5,10.6,12.9,3.48
"1177","2023","Wilmer Rios","MVA","P",16,16,"98.1",115,108,1444,295,0,0,0,"1.06","14.68","4.85","5.77","1.19","9.43","3.66","0.82",15.5,3.2,12.3,4.24
"1178","2023","Juan Cossio","TIG","P",40,0,"45.0",39,48,679,135,0,0,0,"0.81","15.09","2.65","9.00","3.40","6.40","4.00","0.80",24.6,9.3,15.3,4.24
"1179","2023","Gabriel Ynoa","PUE","P",18,18,"105.0",128,118,1566,315,1,0,0,"1.08","14.91","2.50","5.57","2.23","8.06","3.86","1.03",14.9,5.9,9,4.97
"1180","2023","Jose Frutos","OAX","P",37,0,"36.2",30,43,600,110,0,0,0,"0.70","16.36","1.63","6.38","3.93","8.84","3.44","0.98",16.7,10.3,6.4,5.55
"1181","2023","Wendolyn Bautista","LAR","P",9,8,"39.0",35,45,629,117,0,0,0,"0.78","16.13","2.38","7.15","3.00","8.54","3.46","0.46",19,8,11,4.04
"1182","2023","Duilio Ochoa","MEX","P",28,1,"33.2",45,33,531,101,0,0,0,"1.36","15.77","1.33","5.35","4.01","9.89","4.01","0.53",13.2,9.9,3.3,4.93
"1183","2023","Andres Avila","TIJ","P",20,0,"20.2",23,26,359,62,0,0,0,"0.88","17.37","1.20","5.23","4.35","10.45","4.79","0.00",12.6,10.5,2.1,4.11
"1184","2023","Nestor Molina","VER","P",4,3,"20.2",20,27,325,62,0,0,0,"0.74","15.73","2.33","6.10","2.61","8.71","3.48","0.87",15.9,6.8,9.1,4.75
"1185","2023","Hazahel Quijada","LEO","P",23,12,"69.2",75,63,1287,209,0,0,1,"1.19","18.47","1.26","7.62","6.07","7.75","4.13","0.52",19.2,15.3,3.9,5.07
"1186","2023","Jose Adames","TIG","P",29,0,"28.1",24,27,427,85,0,0,0,"0.89","15.07","2.82","9.85","3.49","7.94","3.81","0.32",26.1,9.2,16.9,3.35
"1187","2023","Radhames Liz","LAR","P",10,10,"46.1",49,50,737,139,0,0,1,"0.98","15.91","2.07","6.02","2.91","8.55","4.47","0.39",16.1,7.8,8.3,4.2
"1188","2023","Luis Santos","PUE","P",34,0,"35.2",27,34,599,107,0,0,0,"0.79","16.79","3.33","10.09","3.03","8.33","3.53","1.01",26.8,8.1,18.7,4.3
"1189","2023","Jorge Rondon","MTY","P",24,0,"22.2",27,23,372,68,0,0,2,"1.17","16.41","2.43","6.75","2.78","9.93","3.97","1.59",16.5,6.8,9.7,6.11
"1190","2023","Juan Pablo Oramas","TAB","P",15,15,"78.0",60,94,1376,234,0,0,1,"0.64","17.64","2.69","9.00","3.35","8.08","4.27","1.27",23.6,8.8,14.8,4.76
"1191","2023","Fernando Lozano","TIJ","P",10,5,"27.2",34,28,430,83,0,0,0,"1.21","15.54","3.00","4.88","1.63","9.76","3.58","0.65",13.3,4.4,8.9,4.33
"1192","2023","Miguel Aguilar","MTY","P",11,0,"15.0",13,16,258,45,0,0,0,"0.81","17.20","1.43","6.00","4.20","11.40","3.60","0.00",14.9,10.4,4.5,4.28
"1193","2023","Oliver Cervantes","MTY","P",4,1,"5.0",1,6,108,15,0,0,0,"0.17","21.60","-.--","9.00","0.00","21.60","3.60","0.00",20.8,0,20.8,1.81
"1194","2023","Nick Kingham","MEX","P",1,1,"5.0",5,7,62,15,0,0,0,"0.71","12.40","-.--","0.00","0.00","12.60","3.60","3.60",0,0,0,9.01
"1195","2023","Jose Miranda","MTY","P",4,1,"5.0",3,9,94,15,0,0,1,"0.33","18.80","1.00","3.60","3.60","10.80","3.60","0.00",8.7,8.7,0,4.81
"1196","2023","Francisco Villegas","AGS","P",36,0,"30.0",28,35,484,90,0,0,1,"0.80","16.13","1.47","6.60","4.50","7.50","4.20","0.30",17.2,11.7,5.5,4.58
