"","Year","Name","Team","POS","GP","GS","IP","ERA","W","L","SV","SVO","HLD","K","BB","IBB","BF","H","HR","ER","HBP","GIDP","WP"
"1768","2024","Jake Walters","OAX","P",17,17,"79.1","4.99",6,2,0,0,0,61,41,0,361,90,9,44,9,6,7
"1769","2024","Mario Morales","TAB","P",9,0,"9.0","5.00",0,0,0,0,0,6,1,0,38,10,2,5,1,0,0
"1770","2024","Joe Van Meter","LAG","P",16,16,"75.1","5.02",6,4,0,0,0,45,25,0,339,95,12,42,1,8,1
"1771","2024","Yorvin Pantoja","TIG","P",34,0,"30.1","5.04",1,1,0,1,8,24,12,1,120,27,2,17,0,4,2
"1772","2024","Alemao Hernandez","MEX","P",18,4,"41.0","5.05",4,0,0,2,1,26,10,1,186,57,4,23,4,5,2
"1773","2024","Norman Elenes","CAM","P",21,0,"21.1","5.06",1,2,0,0,4,9,8,1,104,30,6,12,1,1,1
"1774","2024","Stevie Ledesma","MVA","P",5,2,"10.2","5.06",0,1,0,0,0,5,4,0,46,14,2,6,0,0,0
"1775","2024","Mickey Jannis","SLT","P",19,2,"46.0","5.09",2,0,0,0,0,31,27,0,210,56,5,26,0,12,6
"1776","2024","Steven Fuentes","JAL","P",18,11,"53.0","5.09",4,4,0,0,1,23,23,0,241,63,3,30,6,7,2
"1777","2024","Ronnie Williams","MEX","P",16,16,"72.0","5.13",5,1,0,0,0,60,26,1,317,81,10,41,7,13,4
"1778","2024","Faustino Carrera","LEO","P",15,15,"73.2","5.13",4,4,0,0,0,58,22,2,326,85,8,42,4,5,1
"1779","2024","Walker Lockett","TAB","P",3,3,"14.0","5.14",0,1,0,0,0,20,6,1,60,13,1,8,1,1,0
"1780","2024","Roel Ramírez","TIJ","P",41,0,"38.1","5.17",0,2,14,18,1,34,12,0,172,44,4,22,3,2,1
"1781","2024","Derek West","AGS","P",16,16,"73.0","5.18",6,2,0,0,0,59,35,0,325,76,11,42,2,8,6
"1782","2024","Solomon Bates","OAX","P",16,16,"76.1","5.19",6,5,0,0,0,79,35,0,336,80,11,44,1,5,2
"1783","2024","Fabian Cota","MTY","P",30,0,"26.0","5.19",2,1,0,1,7,24,7,0,111,28,3,15,3,3,1
"1784","2024","Jorge Sauceda","JAL","P",19,2,"31.0","5.23",0,1,0,0,0,24,12,0,138,36,2,18,3,6,6
"1785","2024","Liarvis Breto","CHI","P",39,0,"34.1","5.24",2,0,1,3,5,41,16,0,155,36,6,20,1,3,5
"1786","2024","Javier Solano","CAM","P",16,16,"90.1","5.28",7,6,0,0,0,46,17,0,398,113,16,53,3,8,3
"1787","2024","Porfirio Lopez","TIJ","P",25,4,"46.0","5.28",3,4,2,2,2,40,28,3,207,49,5,27,1,6,3
"1788","2024","Andy Otero","QRO","P",16,16,"76.2","5.28",5,2,0,0,0,56,25,1,355,113,11,45,1,7,0
"1789","2024","Yeury Gervacio","QRO","P",27,2,"37.1","5.30",0,0,1,1,3,38,23,1,168,31,4,22,4,1,3
"1790","2024","Lewis Thorpe","CHI","P",18,17,"74.2","5.30",1,7,0,0,1,80,37,0,349,88,9,44,6,5,5
"1791","2024","Nico Tellache","LAG","P",19,19,"94.2","5.32",5,7,0,0,0,80,26,0,419,106,13,56,5,9,4
"1792","2024","José Manuel Fernández","JAL","P",34,0,"25.1","5.33",0,1,0,1,6,17,12,1,109,23,4,15,1,3,2
"1793","2024","Scott Harkin","CAM","P",6,6,"27.0","5.33",1,4,0,0,0,16,7,0,124,36,2,16,2,2,2
"1794","2024","Juan Mateo","LEO","P",46,0,"55.2","5.34",4,4,0,4,7,63,36,3,258,55,5,33,2,4,5
"1795","2024","Cam Vieaux","LAR","P",31,1,"28.2","5.34",1,1,0,0,3,24,16,0,132,34,1,17,3,4,0
"1796","2024","Ian Krol","SLT","P",34,0,"32.0","5.34",2,3,4,5,2,28,11,1,145,35,10,19,3,5,1
"1797","2024","Henderson Alvarez III","OAX","P",6,6,"21.2","5.40",2,1,0,0,0,6,4,0,100,34,3,13,1,3,0
"1798","2024","Sam Clay","YUC","P",27,0,"21.2","5.40",1,1,0,0,8,24,9,0,92,17,1,13,3,2,3
"1799","2024","Clark Cota","LAR","P",5,0,"5.0","5.40",0,0,0,0,0,5,2,0,24,8,1,3,0,1,2
"1800","2024","Onelki Garcia","JAL","P",3,0,"3.1","5.40",0,0,0,0,0,1,1,1,16,6,0,2,0,1,0
"1801","2024","Vladimir Gutierrez","PUE","P",8,8,"40.0","5.40",4,2,0,0,0,39,19,2,181,41,7,24,6,4,4
"1802","2024","Oliver Mateo","TAB","P",5,0,"5.0","5.40",0,0,0,0,0,4,3,0,26,8,0,3,0,0,3
"1803","2024","Pedro Payano","TIG","P",32,1,"30.0","5.40",1,1,0,0,5,25,20,1,139,30,4,18,4,4,2
"1804","2024","Arodys Vizcaíno","YUC","P",5,0,"5.0","5.40",0,0,1,1,0,3,5,1,26,6,1,3,0,0,0
"1805","2024","Alberto Leyva","CHI","P",29,0,"24.2","5.47",2,0,0,1,1,13,9,0,115,37,4,15,0,4,2
"1806","2024","Sam Bordner","LAR","P",48,0,"44.1","5.48",4,1,0,1,7,55,14,0,192,43,5,27,3,2,0
"1807","2024","Gonzalo Sanudo","JAL","P",20,0,"18.0","5.50",0,0,0,0,1,15,7,0,85,25,2,11,1,2,0
"1808","2024","Mitch Lambson","SLT","P",11,8,"40.2","5.53",2,3,0,0,1,25,11,0,178,51,4,25,2,5,2
"1809","2024","Norwith Gudiño","MTY","P",15,10,"48.2","5.55",4,4,0,0,0,38,24,0,211,45,8,30,1,2,2
"1810","2024","Raul Barron","TIG","P",34,0,"30.2","5.58",0,1,0,0,6,21,13,1,154,45,5,19,3,2,4
"1811","2024","Tanner Anderson","MTY","P",18,18,"90.1","5.58",6,4,0,0,0,63,33,0,385,104,10,56,0,20,0
"1812","2024","Esteban Haro","JAL","P",23,0,"19.1","5.59",0,1,0,0,2,13,4,1,90,28,5,12,1,2,0
"1813","2024","Jose Jose","QRO","P",30,0,"27.1","5.60",3,2,0,3,4,20,12,1,125,34,6,17,0,4,2
"1814","2024","Emilio Marquez","PUE","P",9,5,"17.2","5.60",1,2,1,1,0,19,6,0,78,19,3,11,0,0,0
"1815","2024","Junior Guerra","LAR","P",20,18,"85.0","5.61",7,5,0,0,1,76,55,0,397,98,6,53,0,7,8
"1816","2024","Aneuris Rosario","VER","P",31,0,"28.2","5.65",2,2,0,0,2,30,17,1,131,26,3,18,3,1,4
"1817","2024","Alex Scherff","AGS","P",11,11,"47.2","5.66",1,5,0,0,0,34,30,0,219,51,5,30,4,3,7
"1818","2024","Fabian Anguamea","VER","P",13,0,"12.2","5.68",0,0,0,0,0,15,2,0,51,10,2,8,1,0,3
"1819","2024","Williams Ramirez","TAB","P",30,0,"25.1","5.68",0,2,0,2,6,36,20,0,115,19,1,16,0,1,2
"1820","2024","Jackson Rose","PUE","P",15,13,"49.0","5.69",1,5,0,0,0,43,21,1,224,56,8,31,4,6,3
"1821","2024","Jesus Cruz","YUC","P",39,0,"36.1","5.70",1,2,7,12,3,50,22,0,161,30,5,23,1,2,5
"1822","2024","Antonio Frias","CAM","P",13,4,"22.0","5.73",1,1,0,0,0,21,15,0,109,29,1,14,2,5,3
"1823","2024","Tiago Da Silva","DUR","P",21,14,"64.1","5.74",5,5,0,0,1,51,17,0,288,78,7,41,6,3,3
"1824","2024","Ashton Goudeau","AGS","P",9,9,"31.1","5.74",1,1,0,0,0,38,20,0,155,38,4,20,2,1,4
"1825","2024","Ariel Gracia","CHI","P",31,3,"43.2","5.77",1,3,1,1,2,36,15,0,194,46,3,28,1,3,0
"1826","2024","Merfy Andrew","CAM","P",9,0,"9.1","5.79",0,0,0,0,0,10,14,0,53,6,0,6,3,0,8
"1827","2024","Juan Gámez","MTY","P",27,0,"23.1","5.79",1,2,8,10,4,21,9,0,106,31,1,15,2,4,7
"1828","2024","Rodolfo Martinez","MVA","P",19,0,"18.2","5.79",0,2,1,2,0,15,9,0,83,19,2,12,0,1,1
"1829","2024","Oscar Rojas","CAM","P",10,0,"9.1","5.79",0,0,0,0,0,10,3,0,43,13,1,6,0,1,1
"1830","2024","Tyler Wilson","LAG","P",34,1,"32.2","5.79",2,1,0,0,1,34,23,2,152,27,6,21,5,2,1
"1831","2024","Dovydas Neverauskas","JAL","P",34,0,"31.0","5.81",1,3,0,3,6,17,11,1,141,39,5,20,3,4,10
"1832","2024","Roman Mendez","QRO","P",46,0,"43.1","5.82",8,3,1,6,11,37,15,2,198,57,2,28,0,4,2
"1833","2024","Enrique Castillo","MTY","P",14,0,"17.0","5.82",2,1,0,0,0,14,12,0,78,18,1,11,1,2,3
"1834","2024","Ernesto Borges","CAM","P",18,0,"29.1","5.83",0,1,0,0,0,15,11,2,131,34,4,19,1,5,1
"1835","2024","José Mesa Jr.","VER","P",23,0,"24.2","5.84",2,1,0,0,1,20,10,0,114,29,2,16,3,2,3
"1836","2024","Tommy Milone","SLT","P",14,13,"63.0","5.86",3,5,0,0,0,40,11,0,279,86,10,41,0,4,0
"1837","2024","Saul Vazquez","YUC","P",13,2,"21.1","5.91",1,0,0,0,0,24,9,0,104,31,2,14,1,1,2
"1838","2024","Ignacio Marrujo","CAM","P",15,0,"13.2","5.93",0,0,0,1,0,5,4,0,58,13,3,9,1,2,2
"1839","2024","Harol González","TIG","P",10,10,"44.0","5.93",1,5,0,0,0,32,14,0,206,62,8,29,4,1,2
"1840","2024","Manuel Rondon","VER","P",22,0,"19.2","5.95",3,0,0,0,2,16,13,0,95,24,3,13,2,1,2
"1841","2024","Miguel Vazquez","LAG","P",27,2,"40.2","5.98",1,0,0,1,0,37,17,1,191,56,3,27,4,4,1
"1842","2024","Eduardo Vera","JAL","P",22,10,"52.2","5.98",3,5,0,1,0,42,23,0,241,60,10,35,6,2,2
"1843","2024","Maximo Rodriguez","MEX","P",8,0,"9.0","6.00",0,0,0,0,0,0,5,0,41,12,0,6,2,5,1
"1844","2024","Deolis Guerra","SLT","P",42,0,"37.1","6.03",1,1,1,4,13,50,8,0,166,44,7,25,2,2,0
"1845","2024","Luis Santos","PUE","P",34,1,"31.0","6.10",1,3,1,4,7,25,13,2,147,47,2,21,4,5,0
"1846","2024","Ozzie Mendez","DUR","P",39,0,"22.0","6.14",0,1,0,0,3,19,15,4,112,33,2,15,0,3,2
"1847","2024","Jose Frutos","OAX","P",24,0,"26.1","6.15",0,0,0,1,1,16,17,0,128,34,5,18,1,3,3
"1848","2024","Yaya Chentouf","AGS","P",14,0,"11.2","6.17",0,0,0,0,1,5,7,0,52,10,1,8,1,1,0
"1849","2024","Elvin Liriano","MVA","P",22,3,"23.1","6.17",1,1,0,0,1,25,15,0,103,20,2,16,2,2,2
"1850","2024","Angel Padron","CHI","P",8,8,"39.1","6.18",2,5,0,0,0,26,19,0,185,54,3,27,3,8,2
"1851","2024","Joe Corbett","DUR","P",16,0,"16.0","6.19",1,1,3,4,2,21,8,1,73,17,2,11,1,2,3
"1852","2024","Domingo Jimenez","PUE","P",18,0,"16.0","6.19",0,0,1,2,1,14,9,0,72,17,1,11,0,2,3
"1853","2024","Ben Holmes","DUR","P",18,16,"78.1","6.20",4,8,0,0,0,60,39,0,361,92,12,54,4,9,0
"1854","2024","Alex Gallegos","LAG","P",2,0,"4.1","6.23",0,0,0,0,0,2,3,0,22,6,0,3,0,0,1
"1855","2024","Hector Sepulveda","PUE","P",2,2,"4.1","6.23",0,2,0,0,0,2,1,0,25,10,0,3,0,0,1
"1856","2024","Hector Villalobos","PUE","P",32,4,"36.0","6.25",0,6,0,1,3,29,15,1,158,35,7,25,4,3,2
"1857","2024","Javier Mirabal","LEO","P",11,0,"14.1","6.28",0,0,0,0,1,13,12,0,69,11,2,10,2,0,2
"1858","2024","Enrique Burgos","OAX","P",9,0,"10.0","6.30",0,0,0,0,0,14,4,0,41,6,0,7,1,0,0
"1859","2024","Jesús Reyes","LAG","P",42,0,"35.2","6.31",3,1,0,3,5,25,22,1,177,47,3,25,4,2,4
"1860","2024","Jonathan Partida","PUE","P",7,0,"5.2","6.35",0,1,0,1,0,6,2,0,25,8,3,4,0,2,0
"1861","2024","Carlos Navas","CHI","P",36,0,"31.0","6.39",2,2,2,5,13,32,17,0,149,39,4,22,2,3,4
"1862","2024","Jhoulys Chacín","SLT","P",16,15,"77.1","6.40",4,5,0,0,0,58,21,0,346,100,7,55,5,7,5
"1863","2024","Lazaro Blanco","VER","P",14,11,"60.1","6.41",5,5,0,0,0,43,27,0,262,62,9,43,3,5,1
"1864","2024","Rafael Cordova","MEX","P",28,0,"33.2","6.42",5,0,0,0,1,24,7,0,150,47,7,24,0,6,2
"1865","2024","Cal Becker","DUR","P",2,2,"7.0","6.43",0,1,0,0,0,4,10,1,35,5,0,5,0,0,1
"1866","2024","Demetrio Gutierrez","OAX","P",23,3,"42.0","6.43",0,1,0,1,0,31,11,0,201,64,11,30,2,3,0
"1867","2024","Jorge Martinez","QRO","P",16,11,"70.0","6.43",6,3,0,0,1,69,18,1,311,87,12,50,5,3,4
"1868","2024","Luis Moreno","TIG","P",13,5,"33.1","6.48",0,5,0,0,2,34,16,1,149,37,5,24,4,3,7
"1869","2024","Francisco Villegas","AGS","P",44,0,"27.2","6.51",2,4,1,2,11,22,17,1,131,29,3,20,6,2,5
"1870","2024","Kevin Davis","LEO","P",37,0,"40.0","6.53",4,2,0,2,6,46,29,1,198,54,7,29,1,3,5
"1871","2024","Luis Miranda","OAX","P",16,16,"72.0","6.63",5,4,0,0,0,73,33,0,331,82,11,53,7,6,8
"1872","2024","Henry Sosa","QRO","P",20,12,"73.1","6.63",6,4,0,0,0,64,34,0,349,102,13,54,2,3,7
"1873","2024","Gleyvin Pineda","CHI","SS",33,0,"31.0","6.68",1,1,0,0,5,35,12,0,136,32,4,23,4,4,1
"1874","2024","Kent Hasler","DUR","P",36,0,"32.1","6.68",0,1,0,0,6,37,14,1,147,34,5,24,1,1,8
"1875","2024","A.J. Candelario","QRO","P",35,0,"36.0","6.75",1,0,0,1,1,36,28,0,184,49,10,27,3,6,7
"1876","2024","Yamil Castillo","CHI","P",10,0,"10.2","6.75",0,0,0,0,0,7,8,0,53,16,1,8,1,3,0
"1877","2024","Edwin Escobar","MTY","P",4,0,"4.0","6.75",0,0,0,0,0,5,2,0,18,4,0,3,0,0,0
"1878","2024","Miguel Lopez","CAM","P",4,0,"4.0","6.75",0,0,0,0,0,3,1,0,21,7,2,3,0,0,0
"1879","2024","Lisandro Santos","YUC","P",4,0,"4.0","6.75",0,0,0,0,0,5,3,0,19,4,1,3,0,0,0
"1880","2024","Elih Villanueva","CHI","P",12,6,"30.2","6.75",2,2,0,1,0,31,21,0,142,36,5,23,0,3,6
"1881","2024","Greg Duncan","DUR","P",14,4,"26.1","6.84",1,2,0,0,0,25,13,1,136,37,2,20,6,3,4
"1882","2024","Jonathan Vargas","LEO","P",23,1,"23.2","6.85",1,1,0,0,4,16,4,1,104,32,4,18,0,5,1
"1883","2024","Luis Payan","DUR","P",6,5,"22.1","6.85",2,1,0,0,0,16,6,1,114,41,2,17,3,1,2
"1884","2024","Ian McKinney","MVA","P",5,5,"18.1","6.87",2,2,0,0,0,13,9,0,86,23,4,14,0,1,0
"1885","2024","Linder Castro","QRO","P",21,4,"48.1","6.89",0,2,1,2,0,34,43,4,241,61,11,37,2,5,4
"1886","2024","Bryan Garcia","JAL","P",18,0,"15.2","6.89",0,4,0,2,6,14,13,1,81,18,0,12,2,1,3
"1887","2024","Donnie Hart","LAR","P",26,0,"15.2","6.89",3,1,1,4,2,14,4,0,71,20,1,12,1,1,2
"1888","2024","Matt Minnick","JAL","P",18,18,"75.0","6.96",3,8,0,0,0,67,37,0,362,93,13,58,9,5,7
"1889","2024","Yordan Nodal","LEO","P",19,10,"51.2","6.97",1,3,0,0,1,41,32,0,257,66,4,40,3,4,5
"1890","2024","Darien Núñez","MVA","P",27,0,"20.2","6.97",2,2,0,2,2,25,12,0,98,28,3,16,0,3,0
"1891","2024","Sean Rackoski","OAX","P",11,0,"10.1","6.97",0,2,0,0,3,7,2,0,45,13,2,8,1,1,1
"1892","2024","Domingo Acevedo","YUC","P",10,0,"9.0","7.00",1,0,0,0,2,7,5,0,39,8,3,7,1,1,0
"1893","2024","Zach Matson","CAM","P",18,17,"76.2","7.04",2,8,0,0,0,82,54,1,378,99,7,60,5,6,9
"1894","2024","Fernando Perez","AGS","P",9,9,"28.0","7.07",1,2,0,0,0,31,26,1,139,33,3,22,2,3,2
"1895","2024","Wendell Floranus","DUR","P",45,0,"39.1","7.09",1,0,0,0,8,34,16,3,184,48,6,31,0,2,4
"1896","2024","A.J. Griffin","TIG","P",8,4,"19.0","7.11",1,1,0,0,0,14,13,0,91,21,4,15,0,1,1
"1897","2024","Matt Hartman","JAL","P",11,7,"25.1","7.11",0,4,0,0,0,24,15,0,119,33,4,20,2,3,3
"1898","2024","Manny Barreda","TIJ","P",13,11,"46.2","7.14",2,4,0,0,0,39,27,0,229,68,9,37,1,6,2
"1899","2024","Jesus Huerta","PUE","P",29,0,"29.0","7.14",1,0,3,3,3,15,9,0,131,35,2,23,2,3,1
"1900","2024","Dalton Rodriguez","AGS","P",35,0,"29.0","7.14",2,1,0,1,8,22,18,1,139,43,2,23,0,6,1
"1901","2024","Jose Luna","AGS","P",27,0,"22.2","7.15",2,0,0,2,3,23,21,4,121,35,4,18,3,1,4
"1902","2024","Alberto Guerrero","LEO","P",30,0,"42.2","7.17",2,2,0,1,2,30,22,1,203,60,5,34,1,8,4
"1903","2024","Anthony Herrera","AGS","P",9,0,"10.0","7.20",0,0,0,0,0,8,3,0,48,15,1,8,0,0,0
"1904","2024","Luis Oviedo","OAX","P",4,3,"10.0","7.20",0,2,0,0,0,5,10,0,52,15,1,8,0,2,3
"1905","2024","Fernando Olguin","CHI","P",13,2,"28.2","7.22",1,2,0,0,0,25,13,0,129,29,6,23,2,1,0
"1906","2024","Elkin Alcala","JAL","P",25,0,"24.2","7.30",2,4,8,13,3,19,19,2,119,29,4,20,1,1,1
"1907","2024","Ryan Castellani","LAG","P",7,7,"27.0","7.33",0,2,0,0,0,13,20,0,134,36,3,22,5,5,4
"1908","2024","Jesus Figueroa","AGS","P",3,0,"3.2","7.36",0,0,0,0,0,3,4,0,19,3,0,3,0,0,1
"1909","2024","Ofelky Peralta","MVA","P",3,0,"3.2","7.36",0,0,0,0,0,3,3,0,20,6,0,3,0,0,1
"1910","2024","Hazahel Quijada","LEO","P",25,7,"44.0","7.36",1,3,0,0,3,38,37,0,215,51,8,36,4,6,9
"1911","2024","Arturo Reyes","LEO","P",12,12,"36.2","7.36",2,5,0,0,0,27,31,0,181,41,4,30,3,5,6
"1912","2024","Gerson Bautista","QRO","P",39,0,"35.1","7.39",4,3,3,7,8,30,31,2,182,46,7,29,2,3,4
"1913","2024","José A. Váldez","DUR","P",10,9,"45.0","7.40",1,8,0,0,0,30,25,0,212,59,5,37,3,3,0
"1914","2024","Joshua Guzman","TIG","P",13,0,"13.1","7.43",0,3,0,1,0,14,9,0,69,19,1,11,1,1,2
"1915","2024","Wilfredo Boscan","QRO","P",15,12,"52.0","7.44",4,5,0,0,0,32,13,0,248,86,10,43,2,9,1
"1916","2024","Jose Samayoa","TAB","P",16,8,"48.1","7.45",1,2,0,0,0,43,16,0,226,62,9,40,3,0,7
"1917","2024","Al Alburquerque","TAB","P",20,0,"18.0","7.50",1,1,0,1,3,16,7,1,85,28,1,15,1,1,4
"1918","2024","Michel Baez","MTY","P",7,0,"6.0","7.50",1,0,0,0,1,5,4,0,26,5,1,5,1,1,1
"1919","2024","Miguel Aguilar","JAL","P",35,0,"28.2","7.53",2,1,0,2,3,29,15,1,140,43,4,24,2,5,2
"1920","2024","Curtis Taylor","LAG","P",14,0,"14.1","7.53",0,1,0,2,1,9,7,1,66,16,1,12,2,1,2
"1921","2024","Tyler Alexander","SLT","P",7,7,"31.0","7.55",1,3,0,0,0,15,8,0,140,43,7,26,2,6,0
"1922","2024","Ramón Rosso","LEO","P",10,10,"39.1","7.55",1,8,0,0,0,35,31,0,187,38,7,33,4,5,2
"1923","2024","Anderson Severino","OAX","P",20,1,"16.2","7.56",0,1,0,0,9,27,18,0,85,18,1,14,1,2,3
"1924","2024","Nestor Anguamea","JAL","P",28,0,"29.2","7.58",1,1,0,1,2,20,13,0,142,44,8,25,0,2,3
"1925","2024","Dario Agrazal","YUC","P",11,0,"10.2","7.59",2,2,0,2,2,7,2,0,47,14,1,9,0,1,1
"1926","2024","Jovany Lopez","CAM","P",29,0,"23.2","7.61",1,0,0,0,2,33,15,0,116,28,4,20,2,1,5
"1927","2024","Rogelio Martinez","CHI","P",31,0,"36.2","7.61",0,1,0,0,2,28,20,2,172,46,7,31,1,2,3
"1928","2024","Carlos Viera","QRO","P",14,13,"55.0","7.69",3,5,0,0,1,28,21,0,267,90,12,47,3,8,8
"1929","2024","Jose Quezada","CAM","P",29,0,"23.1","7.71",1,1,0,4,5,25,13,3,119,39,2,20,1,5,4
"1930","2024","Oscar Valenzuela","OAX","P",2,0,"2.1","7.71",0,0,0,0,0,1,0,0,10,4,1,2,0,1,0
"1931","2024","Jose Carlos Medina","AGS","P",16,2,"23.0","7.83",0,1,0,0,2,19,11,2,119,41,4,20,2,2,5
"1932","2024","Henry Centeno","CHI","P",14,13,"53.2","7.88",2,7,0,0,1,42,37,0,261,67,10,47,4,2,3
"1933","2024","Kevin Milam","TAB","P",6,2,"11.1","7.94",0,2,0,0,0,10,5,0,53,16,3,10,0,0,0
"1934","2024","Cesilio Pimentel","TIG","P",5,3,"14.2","7.98",0,2,0,0,0,13,8,0,75,23,3,13,2,2,0
"1935","2024","Jonathan Aro","JAL","P",17,0,"16.2","8.10",0,3,6,8,0,13,8,0,75,19,5,15,0,1,3
"1936","2024","Yapson Gomez","DUR","P",6,0,"3.1","8.10",0,1,0,0,0,1,3,0,26,10,0,3,1,0,0
"1937","2024","Terance Marin","SLT","P",4,0,"6.2","8.10",0,1,0,0,0,2,3,0,31,8,0,6,1,1,0
"1938","2024","Chester Pimentel","YUC","P",19,3,"26.2","8.10",0,3,0,0,2,21,10,0,124,32,3,24,2,0,2
"1939","2024","Gregori Vasquez","DUR","P",10,8,"34.1","8.13",1,4,0,0,0,18,17,1,168,51,3,31,0,3,0
"1940","2024","Rito Lugo","PUE","P",12,7,"27.2","8.13",1,2,0,0,0,18,17,0,148,46,4,25,3,2,3
"1941","2024","Cristopher Molina","QRO","P",18,14,"70.1","8.19",2,5,0,0,1,56,36,1,347,116,23,64,3,7,9
"1942","2024","Alexis Vera","MTY","P",14,0,"15.1","8.22",2,0,0,0,0,18,10,0,74,21,1,14,1,1,1
"1943","2024","Brian Schlitter","CHI","P",23,0,"24.0","8.25",1,3,4,6,3,11,11,1,117,40,1,22,0,4,2
"1944","2024","Raul Carrillo","TIG","P",16,14,"63.0","8.29",0,8,0,0,0,48,23,0,304,96,15,58,2,7,4
"1945","2024","Octavio Acosta","CAM","P",14,12,"55.1","8.30",0,7,0,0,0,34,25,1,272,82,10,51,4,4,4
"1946","2024","Ronald Bolaños","LAG","P",9,7,"26.0","8.31",1,2,0,0,1,15,23,0,126,28,5,24,2,6,6
"1947","2024","Markos  Sanchez","TIG","P",4,1,"4.1","8.31",0,0,0,0,0,4,4,0,24,6,1,4,1,0,0
"1948","2024","Daniel Bies","LEO","P",23,5,"40.0","8.33",3,3,0,1,1,35,14,2,189,51,3,37,9,5,3
"1949","2024","Julio Vivas","MVA","P",9,0,"9.2","8.38",0,0,0,0,0,7,2,0,47,15,1,9,2,2,0
"1950","2024","Anthony Boix","CHI","P",5,1,"5.1","8.44",0,0,0,0,0,1,6,0,29,8,0,5,1,2,1
"1951","2024","Bryan Blanton","SLT","P",13,0,"11.2","8.49",3,0,0,1,0,10,7,0,59,17,3,11,0,0,1
"1952","2024","Adam Hofacket","LEO","P",38,0,"31.2","8.53",2,1,2,7,4,27,16,0,166,56,7,30,1,4,5
"1953","2024","Edgar Torres","CHI","P",15,6,"32.2","8.54",2,2,0,0,0,17,9,0,161,57,7,31,1,4,0
"1954","2024","Gunnar Kines","DUR","P",10,4,"23.0","8.61",0,4,0,1,0,15,9,0,110,31,7,22,2,0,1
"1955","2024","Williams Jerez","OAX","P",32,1,"27.0","8.67",2,1,0,1,8,31,5,0,129,43,4,26,1,0,2
"1956","2024","Javier Rodriguez","QRO","P",16,1,"27.0","8.67",0,1,2,2,0,20,23,0,147,44,6,26,0,5,3
"1957","2024","Freylin Garcia","PUE","P",10,0,"9.1","8.68",0,1,1,1,0,2,5,0,48,15,4,9,1,1,0
"1958","2024","Reyes Moronta","LEO","P",19,0,"19.2","8.69",2,4,4,8,0,24,13,1,95,23,2,19,2,2,0
"1959","2024","Anthony Castro","CAM","P",14,0,"12.1","8.76",0,3,3,5,0,20,7,1,72,20,2,12,5,0,3
"1960","2024","Kevin McGovern","JAL","P",6,3,"14.1","8.79",0,2,0,0,0,17,14,0,78,22,2,14,1,3,4
"1961","2024","Richard Brito","SLT","P",2,0,"2.0","9.00",0,0,0,0,0,2,1,0,10,3,0,2,0,1,0
"1962","2024","Adrian De Horta","OAX","P",12,4,"21.0","9.00",0,1,1,1,2,16,11,0,101,29,2,21,1,3,5
"1963","2024","Anthony Giansanti","JAL","LF",1,0,"1.0","9.00",0,0,0,0,0,1,0,0,5,2,0,1,0,0,0
"1964","2024","Jorge Gonzalez","AGS","OF",1,0,"1.0","9.00",0,0,0,0,0,1,0,0,6,2,1,1,1,0,0
"1965","2024","Justin O'Conner","AGS","P",1,0,"1.0","9.00",0,0,0,0,0,1,2,0,7,2,0,1,0,0,0
"1966","2024","Gonzalo Ochoa","OAX","P",9,0,"8.0","9.00",1,0,0,1,0,2,9,1,40,10,1,8,1,2,1
"1967","2024","Jose Orrantia","JAL","OF",1,0,"1.0","9.00",0,0,0,0,0,0,0,0,6,2,0,1,1,0,0
"1968","2024","Luis Perez","VER","P",3,1,"4.0","9.00",0,0,0,0,0,0,2,0,20,6,1,4,1,1,0
"1969","2024","Johan Quezada","OAX","P",22,1,"20.0","9.00",0,2,1,3,5,15,14,0,105,29,4,20,6,3,3
"1970","2024","Bruce Rondón","CHI","P",9,0,"8.0","9.00",0,0,0,1,1,4,6,0,39,10,2,8,0,1,0
"1971","2024","Yuichi Shiota","PUE","P",1,1,"2.0","9.00",0,1,0,0,0,1,1,0,12,4,0,2,2,0,0
"1972","2024","Kenneth Sigman","QRO","P",3,0,"4.0","9.00",0,0,0,0,0,1,4,0,21,6,1,4,0,1,0
"1973","2024","Vidal Sotelo","JAL","P",6,0,"8.0","9.00",0,0,0,0,0,4,3,0,41,15,4,8,0,1,0
"1974","2024","Alejandro Trujillo","VER","P",5,0,"6.0","9.00",0,0,0,0,0,8,3,0,30,8,2,6,0,0,0
"1975","2024","Erick Preciado","PUE","P",13,0,"12.2","9.24",0,1,0,0,0,11,8,0,64,19,5,13,0,1,1
"1976","2024","Samuel Adames","LEO","P",12,0,"11.2","9.26",0,0,1,1,2,9,4,1,57,16,1,12,3,0,2
"1977","2024","Luis Ramirez","DUR","P",31,3,"40.0","9.45",1,2,0,0,4,24,29,2,202,55,5,42,5,5,5
"1978","2024","Felipe Acosta","DUR","P",15,0,"17.0","9.53",0,0,0,0,0,12,11,0,93,28,3,18,2,1,8
"1979","2024","Oscar Cuello","LAR","P",7,0,"11.1","9.53",0,0,0,0,0,11,7,0,55,14,4,12,1,2,2
"1980","2024","Tyler Beardsley","AGS","P",8,8,"31.0","9.58",0,4,0,0,0,21,18,1,152,47,5,33,2,6,3
"1981","2024","Luis Moreno","JAL","P",9,0,"9.1","9.64",0,0,0,0,1,9,7,0,46,12,2,10,0,1,1
